Day of week,Date,Month,Year ,Hour,Tin_ct,Tout_ct,mw_ct,T_db,Hum_perc,T_wb,E
3,6,4,2016,2,297.95,296.35,65.52,285.15,0.87,283.3782818,0
3,6,4,2016,7,295.95,294.85,64.62,287.15,0.76,284.3487208,0
3,6,4,2016,8,294.45,294.35,65.92,288.15,0.67,284.4469819,0
3,6,4,2016,10,295.95,295.35,235.4,291.15,0.59,286.3513257,0
3,6,4,2016,11,299.25,296.55,234.32,291.15,0.63,286.7871795,0
3,6,4,2016,12,298.25,297.35,237.92,290.15,0.63,285.878143,2
3,6,4,2016,13,298.75,296.55,237.6,290.15,0.63,285.878143,2
3,6,4,2016,14,298.75,296.75,235.06,290.15,0.59,285.4563136,1
3,6,4,2016,15,298.75,297.25,236.26,290.15,0.59,285.4563136,2
3,6,4,2016,16,298.75,296.75,236.26,290.15,0.63,285.878143,2
3,6,4,2016,17,298.75,297.35,236.26,289.15,0.67,285.3691949,1
3,6,4,2016,18,298.75,297.35,236.2,288.15,0.72,284.9226322,2
3,6,4,2016,19,298.75,296.65,235.66,288.15,0.72,284.9226322,2
3,6,4,2016,20,298.65,297.35,237.12,288.15,0.72,284.9226322,1
3,6,4,2016,21,298.05,296.95,238.12,286.15,0.82,283.9230707,2
3,6,4,2016,22,298.05,296.95,238.8,286.15,0.87,284.356133,1
3,6,4,2016,23,297.55,296.35,65.02,286.15,0.82,283.9230707,0
4,7,4,2016,0,298.05,296.35,65.24,286.15,0.82,283.9230707,0
4,7,4,2016,1,298.05,295.85,65,286.15,0.76,283.399576,0
4,7,4,2016,2,298.05,295.85,64.22,286.15,0.71,282.9589004,0
4,7,4,2016,9,293.45,293.05,237.66,289.15,0.51,283.7167881,0
4,7,4,2016,10,292.85,292.55,234.72,289.15,0.51,283.7167881,0
4,7,4,2016,11,294.75,294.05,236.6,289.15,0.59,284.5612969,0
4,7,4,2016,12,297.55,296.15,236,289.15,0.59,284.5612969,1
4,7,4,2016,13,298.55,297.45,234.6,289.15,0.63,284.9691025,2
4,7,4,2016,14,299.05,297.45,233.92,288.15,0.67,284.4469819,1
4,7,4,2016,15,299.05,296.85,235.32,288.15,0.72,284.9226322,2
4,7,4,2016,16,298.55,296.95,238.6,289.15,0.67,285.3691949,2
4,7,4,2016,17,298.55,297.05,235.66,288.15,0.72,284.9226322,1
4,7,4,2016,18,298.55,296.95,232.86,288.15,0.77,285.3910401,1
4,7,4,2016,19,298.55,297.35,237.12,287.15,0.76,284.3487208,2
4,7,4,2016,20,298.05,297.25,234.6,287.15,0.82,284.8883821,1
4,7,4,2016,21,298.55,296.55,236.86,286.15,0.82,283.9230707,1
4,7,4,2016,22,297.95,296.45,235.2,286.15,0.82,283.9230707,2
4,7,4,2016,23,298.35,296.45,65.3,287.15,0.67,283.5247652,0
5,8,4,2016,0,298.35,295.95,64.56,286.15,0.71,282.9589004,0
5,8,4,2016,1,298.35,297.25,64.56,286.15,0.71,282.9589004,1
5,8,4,2016,2,298.35,296.65,64.86,285.15,0.71,282.0242786,1
5,8,4,2016,7,297.35,296.35,65.26,282.15,0.81,279.9853024,0
5,8,4,2016,9,292.95,292.35,64.84,282.15,0.87,280.4447153,0
5,8,4,2016,10,295.45,294.85,65.6,284.15,0.87,282.4004284,0
5,8,4,2016,11,299.15,296.15,235.32,284.15,0.76,281.5012778,1
5,8,4,2016,12,297.65,296.95,237.2,285.15,0.62,281.2454075,0
5,8,4,2016,13,298.05,296.85,235.26,285.15,0.62,281.2454075,0
5,8,4,2016,14,298.05,296.95,237.32,286.15,0.58,281.7838559,1
5,8,4,2016,15,297.45,296.95,238.66,286.15,0.58,281.7838559,0
5,8,4,2016,16,297.95,296.95,235.66,285.15,0.62,281.2454075,1
5,8,4,2016,17,298.45,296.45,235.26,286.15,0.58,281.7838559,0
5,8,4,2016,18,297.65,296.85,235.6,285.15,0.66,281.59382,1
5,8,4,2016,19,297.75,297.05,236.72,284.15,0.71,281.0896533,1
5,8,4,2016,20,298.15,296.95,236.86,284.15,0.76,281.5012778,0
5,8,4,2016,21,298.05,296.95,238.92,283.15,0.81,280.9480181,1
5,8,4,2016,22,297.95,296.85,235.6,283.15,0.76,280.5521242,1
5,8,4,2016,23,295.45,294.75,238.2,282.15,0.76,279.6029674,0
6,9,4,2016,0,296.45,295.75,65.06,282.15,0.66,278.8367705,0
6,9,4,2016,1,294.95,294.25,63.8,282.15,0.61,278.451123,0
6,9,4,2016,2,293.45,293.25,64.64,282.15,0.61,278.451123,0
6,9,4,2016,8,292.65,289.75,233.52,285.15,0.54,280.5339818,0
6,9,4,2016,9,294.05,293.45,238.8,287.15,0.47,281.5830204,0
6,9,4,2016,10,294.45,293.95,235.72,288.15,0.47,282.4297721,0
6,9,4,2016,11,297.05,294.45,233.4,289.15,0.51,283.7167881,0
6,9,4,2016,12,297.55,295.45,235.6,289.15,0.55,284.1444015,0
6,9,4,2016,13,298.05,295.45,235.72,289.15,0.63,284.9691025,0
6,9,4,2016,14,298.05,295.95,239.26,289.15,0.63,284.9691025,0
6,9,4,2016,15,298.05,295.95,238.32,289.15,0.59,284.5612969,0
6,9,4,2016,16,298.05,295.95,236.72,288.15,0.62,283.9623018,0
6,9,4,2016,17,298.05,295.95,237.2,288.15,0.62,283.9623018,0
6,9,4,2016,18,298.05,295.95,236.72,287.15,0.76,284.3487208,0
6,9,4,2016,19,298.05,295.95,235.8,286.15,0.66,282.5128279,0
6,9,4,2016,20,298.05,295.95,233.52,287.15,0.67,283.5247652,0
6,9,4,2016,21,298.05,295.95,236.6,286.15,0.76,283.399576,0
6,9,4,2016,22,298.05,295.95,233.52,285.15,0.71,282.0242786,0
6,9,4,2016,23,297.45,295.45,65.22,284.15,0.76,281.5012778,0
7,10,4,2016,0,297.95,295.45,64.66,284.15,0.76,281.5012778,0
7,10,4,2016,1,297.95,295.45,65.14,283.15,0.81,280.9480181,0
7,10,4,2016,2,297.95,295.45,64.42,283.15,0.81,280.9480181,0
7,10,4,2016,9,295.65,292.85,233.86,289.15,0.72,285.8602325,0
7,10,4,2016,11,296.75,294.35,65.02,290.15,0.77,287.2948885,0
7,10,4,2016,12,297.75,295.35,65.34,290.15,0.77,287.2948885,0
7,10,4,2016,13,297.75,295.35,64.9,290.15,0.77,287.2948885,0
7,10,4,2016,14,298.25,295.35,65.54,290.15,0.77,287.2948885,0
7,10,4,2016,15,298.25,295.85,65.02,290.15,0.77,287.2948885,0
7,10,4,2016,16,298.25,296.35,65.04,289.15,0.77,286.3429656,0
7,10,4,2016,17,297.75,296.35,64.8,289.15,0.77,286.3429656,0
7,10,4,2016,18,297.75,296.35,64.92,288.15,0.82,285.8536912,0
7,10,4,2016,19,297.75,296.35,64.64,287.15,0.82,284.8883821,0
7,10,4,2016,20,297.75,296.35,64.94,288.15,0.72,284.9226322,0
7,10,4,2016,21,297.75,296.35,65.12,286.15,0.82,283.9230707,0
7,10,4,2016,22,296.15,295.85,64.8,286.15,0.82,283.9230707,0
7,10,4,2016,23,295.65,295.35,65.5,287.15,0.82,284.8883821,0
1,11,4,2016,7,292.65,291.85,238.06,287.15,0.82,284.8883821,0
1,11,4,2016,8,296.65,295.85,235.26,288.15,0.77,285.3910401,0
1,11,4,2016,9,295.65,295.35,237.2,290.15,0.72,286.7978299,0
1,11,4,2016,10,298.15,297.05,234.2,290.15,0.67,286.2914044,1
1,11,4,2016,11,298.65,296.55,237.2,290.15,0.77,287.2948885,1
1,11,4,2016,12,298.65,297.35,234.12,291.15,0.63,286.7871795,2
1,11,4,2016,13,298.65,296.85,238.06,290.15,0.67,286.2914044,2
1,11,4,2016,14,298.65,296.85,235.52,290.15,0.82,287.7843029,1
1,11,4,2016,15,298.65,296.65,232.8,290.15,0.82,287.7843029,2
1,11,4,2016,16,298.65,296.55,236.8,290.15,0.77,287.2948885,1
1,11,4,2016,17,298.65,296.85,234.32,288.15,0.87,286.3118296,2
1,11,4,2016,18,298.65,296.75,237.66,287.15,0.87,285.3339823,2
1,11,4,2016,19,298.65,296.85,237.46,288.15,0.62,283.9623018,1
1,11,4,2016,20,298.65,297.05,235.32,288.15,0.62,283.9623018,2
1,11,4,2016,21,298.15,297.35,235.06,287.15,0.76,284.3487208,1
1,11,4,2016,22,298.15,296.15,235.8,287.15,0.76,284.3487208,1
2,12,4,2016,0,296.95,294.75,64.54,286.15,0.82,283.9230707,0
2,12,4,2016,8,296.35,296.05,235.06,289.15,0.72,285.8602325,0
2,12,4,2016,9,296.95,296.55,235,289.15,0.82,286.8189981,0
2,12,4,2016,10,297.95,296.55,235.06,290.15,0.72,286.7978299,0
2,12,4,2016,11,298.45,296.55,235.72,290.15,0.72,286.7978299,2
2,12,4,2016,12,298.45,297.25,236.52,290.15,0.77,287.2948885,1
2,12,4,2016,13,298.45,297.35,236.2,290.15,0.77,287.2948885,2
2,12,4,2016,14,298.45,297.35,235.2,289.15,0.82,286.8189981,2
2,12,4,2016,15,298.45,297.45,234.4,289.15,0.82,286.8189981,1
2,12,4,2016,16,298.45,296.25,237.8,290.15,0.77,287.2948885,2
2,12,4,2016,17,296.45,295.35,235.32,289.15,0.82,286.8189981,3
2,12,4,2016,18,295.95,294.75,235.8,288.15,0.77,285.3910401,2
2,12,4,2016,19,295.95,294.75,236.4,288.15,0.72,284.9226322,2
2,12,4,2016,20,295.95,294.75,237.72,289.15,0.63,284.9691025,1
2,12,4,2016,21,294.95,294.35,237.86,288.15,0.67,284.4469819,1
2,12,4,2016,22,295.55,294.25,237.06,288.15,0.58,283.5666132,1
2,12,4,2016,23,296.15,294.25,64.92,289.15,0.55,284.1444015,0
3,13,4,2016,0,294.65,294.25,63.56,288.15,0.58,283.5666132,0
3,13,4,2016,9,294.35,293.55,235.6,291.15,0.59,286.3513257,0
3,13,4,2016,10,295.95,294.55,236.72,293.15,0.52,287.2972042,0
3,13,4,2016,11,295.95,294.75,237.52,293.15,0.49,286.9204255,2
3,13,4,2016,12,295.95,295.25,234.4,294.15,0.43,286.9616884,1
3,13,4,2016,13,295.95,294.75,239.92,294.15,0.46,287.3751986,2
3,13,4,2016,14,295.95,294.55,231.86,292.15,0.59,287.2463334,2
3,13,4,2016,15,295.95,294.75,237.2,292.15,0.55,286.7845032,1
3,13,4,2016,16,295.95,294.75,235.12,292.15,0.55,286.7845032,2
3,13,4,2016,17,295.95,295.25,237.4,291.15,0.59,286.3513257,2
3,13,4,2016,18,296.45,295.35,235.06,290.15,0.59,285.4563136,1
3,13,4,2016,19,296.45,294.65,237.32,290.15,0.55,285.0244407,2
3,13,4,2016,20,295.95,294.65,235.12,288.15,0.72,284.9226322,2
3,13,4,2016,21,295.95,294.55,235.26,288.15,0.77,285.3910401,1
3,13,4,2016,22,294.75,294.25,233.72,288.15,0.72,284.9226322,1
3,13,4,2016,23,295.95,295.25,65.06,287.15,0.76,284.3487208,1
4,14,4,2016,0,294.95,294.55,65.06,286.15,0.71,282.9589004,1
4,14,4,2016,5,293.95,292.05,237.52,283.15,0.71,280.1550244,0
4,14,4,2016,6,292.75,292.55,235.4,284.15,0.66,280.674808,0
4,14,4,2016,7,292.25,292.05,237.4,287.15,0.58,282.6752372,0
4,14,4,2016,8,294.15,293.85,238.66,290.15,0.51,284.5807796,0
4,14,4,2016,9,293.65,293.35,234.4,291.15,0.52,285.561012,0
4,14,4,2016,10,295.75,293.85,235.32,291.15,0.48,285.0902256,0
4,14,4,2016,11,296.25,294.35,236.86,292.15,0.45,285.5637069,0
4,14,4,2016,12,296.25,294.35,235.26,292.15,0.52,286.4291109,0
4,14,4,2016,13,295.75,294.35,239.86,291.15,0.72,287.7354244,0
4,14,4,2016,14,295.75,294.35,235.12,291.15,0.72,287.7354244,0
4,14,4,2016,15,295.75,294.35,234.32,291.15,0.67,287.2136105,0
4,14,4,2016,16,295.75,294.35,236.06,291.15,0.59,286.3513257,0
4,14,4,2016,17,296.25,294.35,233.6,290.15,0.63,285.878143,0
4,14,4,2016,18,296.25,294.35,236.4,289.15,0.72,285.8602325,0
4,14,4,2016,19,296.25,294.35,236.2,289.15,0.67,285.3691949,0
4,14,4,2016,20,295.75,294.35,232.86,289.15,0.63,284.9691025,0
4,14,4,2016,21,295.75,294.35,236.52,288.15,0.77,285.3910401,0
4,14,4,2016,22,295.75,294.35,235.72,288.15,0.82,285.8536912,0
4,14,4,2016,23,294.25,293.85,64.84,288.15,0.87,286.3118296,0
5,15,4,2016,0,294.25,293.85,64.76,287.15,0.93,285.8652044,0
5,15,4,2016,1,293.75,293.35,65.16,287.15,0.87,285.3339823,0
