Day of week,Date,Month,Year ,Hour,ar1_energy,ar1_flow,ar2_energy,ar2_flow,ar3_energy,ar3_flow,af1_energy,af1_flow,af2_energy,af2_flow,af3_energy,af3_flow,af31_energy,af32_energy,af33_energy,dist_nwk_flow
2,12,1,2016,8,0,0,0,0,85,1172,0,-0.1,0,0,10,455.5,0,0,18,53.75
2,12,1,2016,9,0,0,0,0,85,1180,0,-0.1,0,0,11,444.1,0,0,26,235.65
2,12,1,2016,10,0,0,0,0,85,1183.6,0,-0.1,0,0,10,443.8,0,0,23,106.35
2,12,1,2016,11,0,0,0,0,84,1170,0,-0.1,0,0,10,448.8,0,0,22,105.85
2,12,1,2016,12,0,0,0,0,83,1184.6,0,-0.1,0,0,10,454.6,0,0,23,101.65
2,12,1,2016,13,0,0,0,0,84,1172.6,0,-0.1,0,0,9,454.5,0,0,26,175.45
2,12,1,2016,14,0,0,0,0,83,1179,0,-0.1,0,0,10,447.3,0,0,27,203.55
2,12,1,2016,15,0,0,0,0,84,1178,0,-0.1,0,0,10,445.5,0,19,8,213.75
2,12,1,2016,16,0,0,0,0,84,1178.3,0,-0.1,0,0,10,456.5,0,27,0,205.35
2,12,1,2016,17,0,0,0,0,83,1185.6,0,-0.1,0,0,10,451,0,28,0,239.75
2,12,1,2016,18,0,0,0,1182.3,84,0,0,-0.1,0,684.1,10,0,0,29,0,252.05
2,12,1,2016,19,0,0,77,1182.6,3,0,0,-0.1,12,462.8,0,0,0,31,0,281.85
2,12,1,2016,20,0,0,81,1173,0,0,0,-0.1,10,466,0,0,0,28,0,240.45
2,12,1,2016,21,0,0,81,1188.6,0,0,0,-0.1,9,461.8,0,0,0,26,0,233.35
2,12,1,2016,22,0,0,82,1176.6,0,0,0,-0.1,10,459.6,0,0,0,24,0,200.25
2,12,1,2016,23,0,0,81,1188.6,0,0,0,-0.1,10,500.6,0,0,0,23,0,170.55
3,13,1,2016,0,0,0,82,1182.6,0,0,0,-0.1,12,452.1,0,0,0,34,0,402.55
3,13,1,2016,1,0,0,82,1178.3,0,0,0,-0.1,10,449,0,0,0,19,0,57.15
3,13,1,2016,2,0,0,83,1174,0,0,0,-0.1,10,453.5,0,0,0,18,0,50.05
3,13,1,2016,3,0,0,28,0,0,0,0,-0.1,3,0,0,0,0,11,0,44.25
3,13,1,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,8,0,33.75
3,13,1,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,9,0,29.75
3,13,1,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,8,0,31.65
3,13,1,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,8,0,35.65
3,13,1,2016,8,0,0,69,1174.3,0,0,0,-0.1,11,525.3,0,0,0,18,0,115.15
3,13,1,2016,9,0,0,82,1176.3,0,0,0,-0.1,11,502.3,0,0,0,30,0,317.45
3,13,1,2016,10,0,0,81,1177,0,0,0,-0.1,10,463.5,0,0,0,27,0,201.05
3,13,1,2016,11,0,0,82,1179.6,0,0,0,-0.1,10,465.6,0,0,0,27,0,201.25
3,13,1,2016,12,0,0,82,1179.3,0,0,0,-0.1,10,466.6,0,0,0,27,0,210.55
3,13,1,2016,13,0,0,81,1178,0,0,0,-0.1,9,462.8,0,0,0,27,0,212.15
3,13,1,2016,14,0,0,82,1185.6,0,0,0,-0.1,10,459,0,0,0,26,0,188.25
3,13,1,2016,15,0,0,82,1179.3,0,0,0,-0.1,10,468.3,0,0,0,27,0,195.55
3,13,1,2016,16,0,0,82,1180,0,0,0,-0.1,10,465.3,0,0,0,27,0,218.15
3,13,1,2016,17,0,0,82,1182.3,0,0,0,-0.1,10,465.3,0,0,0,28,0,249.76
3,13,1,2016,18,0,0,82,1176.3,0,0,0,-0.1,10,466,0,0,0,28,0,246.54
3,13,1,2016,19,0,0,81,1180.3,0,0,0,-0.1,9,468.5,0,0,0,28,0,246.85
3,13,1,2016,20,0,0,82,1183,0,0,0,-0.1,10,468.6,0,0,0,3,25,254.95
3,13,1,2016,21,0,0,82,1174,0,0,0,-0.1,10,459.3,0,0,0,0,27,241.85
3,13,1,2016,22,0,0,82,1181.6,0,0,0,-0.1,10,457.8,0,0,0,0,25,221.25
3,13,1,2016,23,0,0,82,1181.3,0,0,0,-0.1,10,450,0,0,0,0,22,142.75
4,14,1,2016,0,0,0,82,1175.6,0,0,0,-0.1,9,515.1,0,0,0,0,24,207.45
4,14,1,2016,1,0,0,83,1168.3,0,0,0,-0.1,13,470.3,0,0,0,0,34,417.15
4,14,1,2016,2,0,0,83,1186.3,0,0,0,-0.1,10,456.1,0,0,0,0,24,175.15
4,14,1,2016,3,0,0,21,0,0,0,0,-0.1,2,0,0,0,0,0,10,43.15
4,14,1,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,8,32.85
4,14,1,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,8,38.15
4,14,1,2016,6,0,0,8,1182.3,0,0,0,-0.1,3,447.8,0,0,2,0,8,35.25
4,14,1,2016,7,0,0,82,1177.3,0,0,0,-0.1,11,451.8,0,0,12,0,0,50.66
4,14,1,2016,8,0,0,82,1180.6,0,0,0,-0.1,10,448.5,0,0,9,0,17,258.44
4,14,1,2016,9,0,0,73,1174.6,8,0,0,-0.1,11,468.8,3,0,0,0,20,125.15
4,14,1,2016,10,0,0,81,1177.6,0,0,0,-0.1,13,457.8,0,0,0,0,33,348.35
4,14,1,2016,11,0,0,81,1174.6,0,0,0,-0.1,10,468,0,0,0,0,27,215.85
4,14,1,2016,12,0,0,80,1183.3,0,0,0,-0.1,10,463.8,0,0,0,0,30,249.45
4,14,1,2016,13,0,0,81,1183.3,0,0,0,-0.1,10,466,0,0,0,0,27,219.05
4,14,1,2016,14,0,0,81,1177.3,0,0,0,-0.1,10,463.5,0,0,0,0,27,217.45
4,14,1,2016,15,0,0,81,1186.3,0,0,0,-0.1,9,465,0,0,0,0,26,199.56
4,14,1,2016,16,15,347.7,20,0,20,1171.6,5.612,201.7,3,0,10,500,0,0,31,306.84
4,14,1,2016,17,23,356.8,0,0,58,0,7.599,206.6,0,0,10,0,0,0,28,269.16
4,14,1,2016,18,17,0,0,0,41,1180.6,5.562,0,0,0,7,454.1,0,0,34,364.55
4,14,1,2016,19,0,0,0,0,83,1173.6,0,0,0,0,10,456,0,0,28,218.15
4,14,1,2016,20,0,0,0,0,82,1186.6,0,0,0,0,10,454.5,0,0,29,239.85
4,14,1,2016,21,0,0,0,0,83,1183.3,0,0,0,0,9,452.6,0,0,25,214.25
4,14,1,2016,22,0,0,0,0,82,1186.6,0,0,0,0,10,448.1,0,0,25,214.05
4,14,1,2016,23,0,0,0,0,82,1188.3,0,0,0,0,10,447.6,0,6,18,176.15
5,15,1,2016,0,0,0,0,0,83,1179.6,0,0,0,0,10,444.6,0,21,0,114.35
5,15,1,2016,1,0,0,0,0,82,1181,0,0,0,0,10,443.1,0,22,0,155.15
5,15,1,2016,2,0,0,0,0,83,1177.3,0,0,0,0,10,437.8,0,21,0,100.15
5,15,1,2016,3,0,0,0,0,25,0,0,0,0,0,3,0,0,11,0,40.95
5,15,1,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,34.15
5,15,1,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,38.75
5,15,1,2016,6,0,322.6,0,0,0,0,0,206.3,0,0,0,0,0,8,0,45.25
5,15,1,2016,7,19,320.2,7,0,0,0,7.308,207.4,3,0,0,0,26,0,0,224.25
5,15,1,2016,8,14,326.8,64,0,0,0,5.603,203.1,13,0,0,0,11,22,0,313.94
5,15,1,2016,9,19,323.3,0,0,0,0,7.38,205.4,0,0,0,0,0,20,0,84.65
5,15,1,2016,10,20,323.7,0,0,0,0,8,206.8,0,0,0,0,0,23,0,141.15
5,15,1,2016,11,19,324.6,0,0,0,0,8,210.7,0,0,0,0,0,32,0,317.86
5,15,1,2016,12,10,321.7,64,1176.6,0,0,3,200.7,10,461.3,0,0,0,33,0,332.84
5,15,1,2016,13,9,0,83,1177.3,0,0,4,-0.1,10,465.3,0,0,0,28,0,248.75
5,15,1,2016,14,0,0,83,1174,0,0,0,-0.1,10,463.1,0,0,0,28,0,220.06
5,15,1,2016,15,0,0,82,1176.6,0,0,0,-0.1,10,463.1,0,0,0,27,0,213.45
5,15,1,2016,16,0,0,83,1183,0,0,0,-0.1,10,468.6,0,0,0,26,0,211.74
5,15,1,2016,17,0,0,82,1176,0,0,0,-0.1,10,469.5,0,0,0,28,0,233.25
5,15,1,2016,18,0,0,83,1184.3,0,0,0,-0.1,10,467.6,0,0,0,28,0,240.65
5,15,1,2016,19,0,0,82,1179.6,0,0,0,-0.1,9,467.3,0,0,0,28,0,254.55
5,15,1,2016,20,0,0,83,1173.6,0,0,0,-0.1,10,466,0,0,0,29,0,253.56
5,15,1,2016,21,0,0,82,1189.6,0,0,0,-0.1,10,464.3,0,0,0,27,0,246.85
5,15,1,2016,22,0,0,83,1174,0,0,0,-0.1,10,462.6,0,0,0,26,0,229.85
5,15,1,2016,23,0,0,83,1178,0,0,0,-0.1,10,457.5,0,0,0,22,0,147.05
6,16,1,2016,0,0,0,83,1182.3,0,0,0,-0.1,9,460.5,0,0,0,20,0,107.85
6,16,1,2016,1,0,0,84,1177.3,0,0,0,-0.1,10,458.5,0,0,0,23,0,173.65
6,16,1,2016,2,0,0,84,1185.6,0,0,0,-0.1,10,451.6,0,0,0,20,0,98.85
6,16,1,2016,3,0,0,53,0,0,0,0,-0.1,6,0,0,0,0,10,4,42.65
6,16,1,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,9,30.65
6,16,1,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,8,35.75
6,16,1,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,8,33.55
6,16,1,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,8,38.65
6,16,1,2016,8,0,0,70,1180.3,0,0,0,-0.1,11,449.8,0,0,9,0,16,233.94
6,16,1,2016,9,3,324.2,77,0,0,0,1,204.2,9,0,0,0,0,0,18,54.66
6,16,1,2016,10,19,324.6,0,0,0,0,8,204.5,0,0,0,0,0,0,22,153.85
6,16,1,2016,11,20,326.2,0,0,0,0,8,207.6,0,0,0,0,0,0,23,154.85
6,16,1,2016,12,20,327.3,0,0,0,0,7,207.1,0,0,0,0,0,0,22,159.55
6,16,1,2016,13,19,327.6,0,0,0,0,8,205.2,0,0,0,0,0,0,25,192.75
6,16,1,2016,14,20,326.7,0,0,0,0,8,203.8,0,0,0,0,0,0,23,180.75
6,16,1,2016,15,19,324.8,0,0,0,0,7,206.6,0,0,0,0,0,0,25,200.15
6,16,1,2016,16,20,325.5,0,0,0,0,8,206.6,0,0,0,0,0,0,25,219.85
6,16,1,2016,17,20,325.2,19,0,0,0,8,208.8,7,0,0,0,0,0,27,262.65
6,16,1,2016,18,7,0,74,1176,0,0,2,0.1,11,467.1,0,0,0,0,31,337.15
6,16,1,2016,19,0,0,82,1186,0,0,0,0.1,10,464.5,0,0,0,0,25,217.15
6,16,1,2016,20,0,0,81,1180.6,0,0,0,0.1,10,461.8,0,0,0,0,27,255.75
6,16,1,2016,21,0,0,82,1185.3,0,0,0,0.1,10,464,0,0,0,0,26,237.25
6,16,1,2016,22,0,0,82,1167.6,0,0,0,0.1,9,463.6,0,0,0,0,26,236.95
6,16,1,2016,23,7,325.8,52,0,0,0,3,204.5,7,0,0,0,0,0,22,146.65
7,17,1,2016,0,19,324.6,0,0,0,0,8,207.4,0,0,0,0,0,0,25,213.85
7,17,1,2016,1,19,323,0,0,0,0,7,206.5,0,0,0,0,0,0,35,414.15
7,17,1,2016,2,20,320.5,0,0,0,0,8,205,0,0,0,0,0,0,25,197.95
7,17,1,2016,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,13,43.25
7,17,1,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33.15
7,17,1,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40.44
7,17,1,2016,6,5,329.8,0,0,0,0,2,203.8,0,0,0,0,4,0,6,37.15
7,17,1,2016,7,20,323.8,0,0,0,0,8,202.5,0,0,0,0,12,0,0,41.35
7,17,1,2016,8,20,326.2,1,1183.3,0,0,8,142.5,0,443.8,0,0,11,0,18,286.65
7,17,1,2016,9,20,327.6,27,0,0,0,6,202.2,5,0,0,0,0,0,19,91.56
7,17,1,2016,10,20,325.2,0,0,0,0,8,200,0,0,0,0,0,0,22,128.35
7,17,1,2016,11,20,323.8,0,0,0,0,7,201.3,0,0,0,0,0,13,7,76.95
7,17,1,2016,12,19,326.2,0,0,0,0,8,203.1,0,0,0,0,0,20,0,75.95
7,17,1,2016,13,20,329.5,0,0,0,0,7,201.5,0,0,0,0,0,19,0,78.15
7,17,1,2016,14,19,326.1,0,0,0,0,8,201.1,0,0,0,0,0,20,0,73.05
7,17,1,2016,15,20,322.1,0,0,0,0,8,201,0,0,0,0,0,20,0,69.15
7,17,1,2016,16,19,326.8,0,0,0,0,7,202,0,0,0,0,0,19,0,71.15
7,17,1,2016,17,20,323.7,0,0,0,0,8,199.6,0,0,0,0,0,20,0,71.15
7,17,1,2016,18,19,325.3,0,0,0,0,7,200.6,0,0,0,0,0,19,0,65.25
7,17,1,2016,19,20,321.1,0,0,0,0,8,200.8,0,0,0,0,0,19,0,67.05
7,17,1,2016,20,19,324.1,0,0,0,0,7,200.6,0,0,0,0,0,21,0,89.75
7,17,1,2016,21,20,324.8,0,0,0,0,8,202.1,0,0,0,0,0,20,0,105.15
7,17,1,2016,22,19,323,0,0,0,0,7,202.1,0,0,0,0,0,21,0,106.05
7,17,1,2016,23,20,324.8,0,0,0,0,8,201.2,0,0,0,0,0,20,0,97.85
1,18,1,2016,0,20,324.1,0,0,0,0,7,201.2,0,0,0,0,0,22,0,115.95
1,18,1,2016,1,19,325.8,0,0,0,0,8,201.9,0,0,0,0,0,22,0,150.85
1,18,1,2016,2,20,323.8,0,0,0,0,8,200,0,0,0,0,0,21,0,108.15
1,18,1,2016,3,5,0,0,0,0,0,2,0,0,0,0,0,0,11,0,36.95
1,18,1,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35.45
1,18,1,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41.45
1,18,1,2016,6,4,323,0,0,0,0,1,201.3,0,0,0,0,3,6,0,49.94
1,18,1,2016,7,20,324.7,0,0,0,0,8,203.2,0,0,0,0,12,0,0,81.05
1,18,1,2016,8,20,321.1,0,0,0,0,7,205.3,0,0,0,0,13,0,0,106.95
1,18,1,2016,9,20,323.5,0,0,39,1184.3,8,181.4,0,0,9,755.3,7,27,0,400.65
1,18,1,2016,10,5,0,0,0,83,1187.6,2,0,0,0,18,451.8,0,25,0,209.15
1,18,1,2016,11,0,0,0,0,83,1173.6,0,0,0,0,9,452.5,0,26,0,212.46
1,18,1,2016,12,0,0,0,0,82,1180.3,0,0,0,0,10,452.6,0,26,0,224.75
1,18,1,2016,13,0,0,0,0,83,1179,0,0,0,0,10,452,0,24,0,203.46
1,18,1,2016,14,0,0,0,0,82,0,0,0,0,0,10,0,0,21,3,194.55
1,18,1,2016,15,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
1,18,1,2016,16,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
1,18,1,2016,17,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
1,18,1,2016,18,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
1,18,1,2016,19,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
1,18,1,2016,20,2.45,0,0,0,59.82,0,0.909,0,0,0,7.41,0,2.36,0,18.73,179.58
1,18,1,2016,21,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
1,18,1,2016,22,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
1,18,1,2016,23,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,0,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,1,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,2,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,3,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,4,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,5,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,6,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,7,2.45,0,0,0,59.82,0,0.909,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,8,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,9,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,10,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,11,2.45,0,0,0,59.82,0,0.9091,0,0,0,7.41,0,2.36,0,18.73,179.58
2,19,1,2016,12,2.45,0,0,0,59.82,1180.3,0.9091,-0.1,0,0,7.41,456.8,2.36,0,18.73,179.58
2,19,1,2016,13,0,0,0,0,83,1164.3,0,-0.1,0,0,10,447.3,0,0,26,222.25
2,19,1,2016,14,0,0,0,0,83,1181.6,0,-0.1,0,0,12,609.1,0,0,29,199.65
2,19,1,2016,15,0,0,0,0,83,1171,0,-0.1,0,0,19,771.3,0,0,40,186.54
2,19,1,2016,16,0,0,0,0,83,1186.3,0,-0.1,0,0,36,775.5,0,0,55,186.75
2,19,1,2016,17,0,0,0,0,82,1178,0,-0.1,0,0,38,777.8,0,0,59,201.16
2,19,1,2016,18,0,0,0,0,83,1172.3,0,-0.1,0,0,25,634.5,0,21,24,215.75
2,19,1,2016,19,0,0,0,0,83,1179.3,0,-0.1,0,0,13,454.3,0,29,0,207.34
2,19,1,2016,20,0,0,0,0,83,1185.6,0,-0.1,0,0,9,448.3,0,27,0,195.96
2,19,1,2016,21,0,0,0,0,83,1195.3,0,-0.1,0,0,10,444.6,0,24,0,164.35
2,19,1,2016,22,0,0,0,0,83,1180.3,0,-0.1,0,0,10,453.8,0,25,0,195.45
2,19,1,2016,23,0,0,0,0,83,1188,0,-0.1,0,0,10,456.5,0,24,0,176.25
3,20,1,2016,0,0,0,0,0,84,1190,0,-0.1,0,0,13,537.5,0,34,0,399.95
3,20,1,2016,1,0,0,0,0,84,1182,0,-0.1,0,0,12,444.5,0,29,0,303.95
3,20,1,2016,2,0,0,0,0,84,1171,0,-0.1,0,0,10,440,0,20,0,70.55
3,20,1,2016,3,0,0,0,0,84,1194,0,-0.1,0,0,10,434.8,0,19,0,44.45
3,20,1,2016,4,0,0,0,0,85,1186.6,0,-0.1,0,0,10,436.3,0,18,0,45.45
3,20,1,2016,5,0,0,0,0,68,0,0,-0.1,0,0,8,0,1,15,0,39.35
3,20,1,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,5,0,0,32.65
3,20,1,2016,7,0,0,0,0,64,1194.6,0,-0.1,0,0,30,478.8,10,0,0,70.95
3,20,1,2016,8,0,0,0,0,84,1175.3,0,-0.1,0,0,13,470,14,0,0,107.95
3,20,1,2016,9,0,0,0,0,84,1183.6,0,-0.1,0,0,12,455.6,5,27,0,369.25
3,20,1,2016,10,0,0,0,0,82,1172.6,0,-0.1,0,0,10,450.3,0,25,0,200.34
3,20,1,2016,11,0,0,0,0,83,1173.3,0,-0.1,0,0,10,455.5,0,26,0,208.05
3,20,1,2016,12,0,0,0,0,83,1177,0,-0.1,0,0,10,447.8,0,27,0,218.95
3,20,1,2016,13,0,0,0,0,82,1158.3,0,-0.1,0,0,10,450.3,0,26,0,201.16
3,20,1,2016,14,0,0,0,0,83,1179.6,0,-0.1,0,0,10,451.3,0,26,0,160.05
3,20,1,2016,15,0,0,0,0,82,1181.3,0,-0.1,0,0,9,452.6,0,26,0,183.65
3,20,1,2016,16,0,0,0,0,83,1176.6,0,-0.1,0,0,22,648,3,42,0,234.65
3,20,1,2016,17,0,0,0,0,82,1179.3,0,-0.1,0,0,17,450.8,15,27,0,261.45
3,20,1,2016,18,0,0,0,0,83,1172,0,-0.1,0,0,10,449.8,14,24,0,220.35
3,20,1,2016,19,0,0,0,0,82,1193.6,0,-0.1,0,0,10,450,14,20,4,210.35
3,20,1,2016,20,0,0,0,0,83,1170,0,-0.1,0,0,10,447,13,0,23,212.05
3,20,1,2016,21,0,0,0,0,82,1193.3,0,-0.1,0,0,10,443.5,11,0,20,194.55
3,20,1,2016,22,0,0,0,0,83,1169.6,0,-0.1,0,0,10,444.5,12,0,19,184.65
3,20,1,2016,23,0,0,0,0,83,1196.6,0,-0.1,0,0,10,441.3,11,0,19,164.75
4,21,1,2016,0,0,0,0,0,83,1172.6,0,-0.1,0,0,9,444.3,12,0,17,99.35
4,21,1,2016,1,0,0,0,0,83,1184,0,-0.1,0,0,10,441.5,11,0,16,97.35
4,21,1,2016,2,0,0,0,0,83,1178,0,-0.1,0,0,10,441.3,11,0,16,78.45
4,21,1,2016,3,0,0,0,0,21,0,0,-0.1,0,0,3,0.1,7,1,3,40.35
4,21,1,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0.1,5,0,0,33.85
4,21,1,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0.1,6,0,0,33.75
4,21,1,2016,6,4,323.5,0,0,0,0,2,201.9,0,0,0,0.1,7,0,0,36.35
4,21,1,2016,7,20,324.2,0,0,0,0,8,201.3,0,0,0,0.1,12,0,0,74.44
4,21,1,2016,8,20,324.1,0,0,26,1181,7,174.8,0,0,5,738.5,11,16,0,315.86
4,21,1,2016,9,20,326.6,0,0,45,0,8,203.5,0,0,22,0,0,18,0,120.15
4,21,1,2016,10,14,0,0,0,28,1190.3,5,0,0,0,6,445,0,24,0,195.05
4,21,1,2016,11,0,0,0,0,83,1184.6,0,0,0,0,16,589.6,0,34,0,190.85
4,21,1,2016,12,0,0,0,0,82,1178.6,0,0,0,0,18,448.6,0,38,0,171.65
4,21,1,2016,13,0,0,0,0,83,1182,0,0,0,0,13,453.5,0,32,0,188.75
4,21,1,2016,14,0,0,0,0,84,1185.3,0,0,0,0,10,460.8,0,27,0,175.06
4,21,1,2016,15,0,0,0,0,83,1171,0,0,0,0,10,454,0,30,0,180.54
4,21,1,2016,16,0,0,0,0,83,1185.6,0,0,0,0,10,449.3,0,29,0,184.35
4,21,1,2016,17,0,0,0,0,83,1188.3,0,0,0,0,9,453,0,29,0,193.95
4,21,1,2016,18,0,0,0,0,83,1178.6,0,0,0,0,10,455.3,0,28,0,198.35
4,21,1,2016,19,0,0,0,0,83,1172,0,0,0,0,10,452.3,0,29,0,208.95
4,21,1,2016,20,0,0,0,0,84,1168,0,0,0,0,10,444.1,0,27,0,199.05
4,21,1,2016,21,0,0,0,0,83,1174.6,0,0,0,0,10,444.5,0,22,0,160.65
4,21,1,2016,22,0,0,0,0,83,1190,0,0,0,0,10,446.5,0,23,0,157.15
4,21,1,2016,23,0,0,0,0,84,1178,0,0,0,0,9,445.8,0,8,16,171.15
5,22,1,2016,0,0,0,0,0,83,1190.6,0,0,0,0,10,441,0,0,19,89.65
5,22,1,2016,1,0,0,0,0,84,1172.6,0,0,0,0,10,437.8,0,0,20,91.65
5,22,1,2016,2,0,0,0,0,84,1180,0,0,0,0,10,431,0,0,18,64.15
5,22,1,2016,3,0,0,0,0,65,0,0,0,0,0,8,0,2,0,14,38.15
5,22,1,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,29.15
5,22,1,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,31.15
5,22,1,2016,6,3,322.6,0,0,0,0,1,204,0,0,0,0,7,0,0,29.45
5,22,1,2016,7,20,323.8,0,0,0,0,8,203,0,0,0,0,12,0,0,41.35
5,22,1,2016,8,20,327.8,0,0,0,0,7,207.4,0,0,0,0,9,0,22,313.55
5,22,1,2016,9,20,325.7,0,0,0,0,8,204.5,0,0,0,0,0,0,25,149.35
5,22,1,2016,10,20,326.6,0,0,0,0,8,204.5,0,0,0,0,0,0,24,118.86
5,22,1,2016,11,20,328.3,0,0,0,0,8,204.7,0,0,0,0,0,0,26,192.25
5,22,1,2016,12,19,325.6,0,0,0,0,7,203.3,0,0,0,0,0,0,26,201.04
5,22,1,2016,13,20,327.1,0,0,0,0,8,205.2,0,0,0,0,0,0,27,207.36
5,22,1,2016,14,19,0,0,1171.3,0,0,8,-0.1,0,468.8,0,0,0,0,30,260.05
5,22,1,2016,15,1,0,79,1184,0,0,0,-0.1,13,569.3,0,0,0,0,29,243.05
5,22,1,2016,16,0,0,82,1183,0,0,0,-0.1,10,468.1,0,0,0,0,29,238.55
5,22,1,2016,17,0,0,82,1179.3,0,0,0,-0.1,10,467,0,0,0,0,28,223.95
5,22,1,2016,18,0,0,83,1185,0,0,0,-0.1,10,463.6,0,0,0,0,29,229.35
5,22,1,2016,19,0,0,83,1176.6,0,0,0,-0.1,10,466.3,0,0,0,0,28,232.95
5,22,1,2016,20,0,0,82,1175.6,0,0,0,-0.1,9,463,0,0,0,0,27,231.74
5,22,1,2016,21,0,0,83,1184.6,0,0,0,-0.1,10,462.1,0,0,0,0,26,232.65
5,22,1,2016,22,0,0,83,1176.6,0,0,0,-0.1,10,461,0,0,0,0,25,206.85
5,22,1,2016,23,0,0,83,1175.6,0,0,0,-0.1,10,453.1,0,0,0,0,22,148.85
6,23,1,2016,0,0,0,83,1176.6,0,0,0,-0.1,10,450.6,0,0,0,0,20,94.75
6,23,1,2016,1,0,0,84,1180,0,0,0,-0.1,10,451.8,0,0,0,0,20,117.35
6,23,1,2016,2,0,0,83,1182,0,0,0,-0.1,9,455,0,0,0,11,9,89.85
6,23,1,2016,3,0,0,29,0,0,0,0,-0.1,4,0,0,0,4,6,0,38.55
6,23,1,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,5,0,0,28.85
6,23,1,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,5,0,0,31.05
6,23,1,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,6,0,0,31.25
6,23,1,2016,7,0,329.1,0,0,0,0,0,203.4,0,0,0,0,5,0,0,31.35
6,23,1,2016,8,18,322.6,0,0,19,0,7,204,0,0,5,0,11,17,0,262.75
6,23,1,2016,9,19,323.3,0,0,0,0,8,203.8,0,0,0,0,0,19,0,67.65
6,23,1,2016,10,19,323.8,0,0,0,0,7,204.6,0,0,0,0,0,21,0,96.25
6,23,1,2016,11,9,0,0,0,48,1177.6,4,0.2,0,0,8,449.3,0,24,0,185.55
6,23,1,2016,12,0,0,0,0,83,1166,0,0.2,0,0,10,445.8,0,23,0,171.25
6,23,1,2016,13,0,0,0,0,83,1178.6,0,0.2,0,0,10,445,0,23,0,185.05
6,23,1,2016,14,0,0,0,0,83,1173.6,0,0.2,0,0,10,442.6,0,24,0,189.55
6,23,1,2016,15,0,0,0,0,83,1179.6,0,0.2,0,0,10,443.6,0,24,0,184.65
