ss_gv2_demand,ss_hsb_demand,ss_pfa_demand,ss_ser_demand,ss_fir_demand
1800,23.07692308,20,3.9,0
3600,30.76923077,20,3.9,0
535.5492501,40,20,3.8,0
593.9197406,20,20,3.9,0
595.3790028,20,20,3.9,0
382.3267126,20,20,3.9,0
91.9335225,9.090909091,20,3.9,0
90.47426024,18.18181818,20,3.9,0
328.3340089,9.090909091,20,3.9,0
566.1937576,18.18181818,10,3.9,0
415.8897446,9.090909091,100,3.9,0
304.0540541,18.18181818,60,3.9,0
1495.945946,18.18181818,70,3.9,0
1800,16.66666667,100,3.9,0
1800,33.33333333,110,3.9,0
3600,25,120,3.9,0
1800,25,120,3.9,0
1800,15.38461538,130,3.8,0
1800,30.76923077,120,3.9,0
3600,23.07692308,100,3.9,0
1800,15.38461538,80,3.9,0
3600,15.38461538,70,3.9,0
3600,16.66666667,60,3.9,0
1800,33.33333333,40,3.9,0
3600,8.333333333,30,3.9,0
1800,25,20,3.9,0
205.2,16.66666667,30,3.9,0
464.4,16.66666667,20,3.9,0
291.6,8.333333333,30,3.9,0
57.6,8.333333333,20,3.9,0
32.4,8.333333333,30,3.9,0
28.8,8.333333333,20,3.9,0
43.2,16.66666667,20,3.9,0
403.2,8.333333333,30,3.8,0
1123.2,8.333333333,90,3.9,0
950.4,16.66666667,60,3.9,0
941.4225941,0,60,3.9,0
858.5774059,33.33333333,80,3.9,0
3600,33.33333333,100,3.9,0
1800,33.33333333,110,3.9,0
1800,30,100,3.9,0
1800,30,110,3.9,0
3600,40,100,3.9,0
1800,15.38461538,80,3.9,0
3600,15.38461538,60,3.9,0
3600,15.38461538,50,3.9,0
3600,15.38461538,40,3.9,0
1800,7.692307692,30,3.9,0
3600,7.692307692,20,3.9,0
1800,23.07692308,20,3.8,0
370.5329154,18.18181818,20,3.9,0
767.3981191,9.090909091,20,3.9,0
662.0689655,18.18181818,20,3.9,0
287.2340426,9.090909091,20,3.9,0
38.29787234,9.090909091,20,3.9,0
43.08510638,9.090909091,20,3.9,0
38.29787234,18.18181818,20,3.9,0
38.29787234,9.090909091,20,3.9,0
162.7659574,7.692307692,20,3.9,0
1192.021277,15.38461538,20,3.9,0
1800,7.692307692,30,3.9,0
1800,15.38461538,20,3.9,0
1800,7.692307692,20,3.9,0
3600,15.38461538,30,3.9,0
3600,15.38461538,50,3.9,0
1800,15.38461538,40,3.8,0
3600,8.333333333,20,3.9,0
3600,8.333333333,20,3.9,0
3600,8.333333333,20,3.9,0
3600,16.66666667,20,3.9,0
3600,8.333333333,20,3.9,0
3600,25,20,3.9,0
3600,8.333333333,20,3.9,0
1800,16.66666667,20,3.9,0
1800,16.66666667,20,3.9,0
324.4424215,16.66666667,20,3.9,0
204.005462,16.66666667,20,3.9,0
14.74738279,16.66666667,20,3.9,0
6.554392353,8.333333333,20,3.9,0
27.8561675,16.66666667,20,3.9,0
190.8966773,8.333333333,20,3.9,0
329.3582157,16.66666667,20,3.8,0
335.0933091,16.66666667,20,3.9,0
333.454711,8.333333333,30,3.9,0
33.59126081,16.66666667,20,3.9,0
54.19968304,16.66666667,20,3.9,0
293.8193344,25,20,3.9,0
858.637084,14.28571429,20,3.9,0
28.52614897,14.28571429,20,3.9,0
59.90491284,7.142857143,20,3.9,0
222.503962,14.28571429,20,3.9,0
62.75752773,14.28571429,30,3.9,0
219.6513471,14.28571429,20,3.9,0
122.6006192,7.142857143,20,3.9,0
267.4922601,14.28571429,20,3.9,0
128.1733746,15.38461538,20,3.9,0
295.3560372,15.38461538,20,3.9,0
122.6006192,15.38461538,20,3.8,0
568.4210526,15.38461538,20,3.9,0
295.3560372,7.692307692,20,3.9,0
35.39823009,15.38461538,20,3.9,0
23.00884956,15.38461538,20,3.9,0
14.15929204,7.142857143,20,3.9,0
79.6460177,7.142857143,20,3.9,0
407.079646,7.142857143,20,3.9,0
700.8849558,7.142857143,40,3.9,0
539.8230088,14.28571429,90,3.9,0
447.84689,7.142857143,50,3.9,0
3152.15311,14.28571429,50,3.9,0
1589.61039,14.28571429,60,3.9,0
2010.38961,21.42857143,80,3.9,0
1800,25,110,3.9,0
1800,25,110,3.8,0
1800,16.66666667,110,3.9,0
3600,33.33333333,130,3.9,0
1800,30.76923077,120,3.9,0
3600,69.23076923,70,3.9,0
3600,54.54545455,70,3.9,0
3600,45.45454545,60,3.9,0
1800,33.33333333,30,3.9,0
3600,33.33333333,20,3.9,0
1800,33.33333333,30,3.9,0
232.160804,44.44444444,20,3.9,0
581.9095477,33.33333333,20,3.9,0
189.9497487,22.22222222,20,3.9,0
42.21105528,27.27272727,30,3.9,0
24.12060302,9.090909091,20,3.9,0
24.12060302,18.18181818,20,3.9,0
66.33165829,9.090909091,20,3.8,0
72.36180905,9.090909091,30,3.9,0
566.8341709,27.27272727,90,3.9,0
241.7910448,13.33333333,50,3.9,0
1558.208955,13.33333333,60,3.9,0
1800,20,50,3.9,0
3600,20,70,3.9,0
1800,33.33333333,90,3.9,0
3600,50,80,3.9,0
1800,50,70,3.9,0
3600,30.76923077,70,3.9,0
1800,30.76923077,80,3.9,0
3600,38.46153846,60,3.9,0
3600,35.71428571,70,3.9,0
3600,28.57142857,50,3.9,0
3600,35.71428571,20,3.9,0
1800,50,20,3.8,0
3600,50,20,3.9,0
87.61061947,55.55555556,20,3.9,0
218.2300885,44.44444444,20,3.9,0
192.7433628,33.33333333,20,3.9,0
38.2300885,33.33333333,10,3.9,0
15.92920354,33.33333333,20,3.9,0
187.9646018,25,20,3.9,0
332.920354,16.66666667,20,3.9,0
332.920354,16.66666667,10,3.9,0
393.4513274,25,90,3.9,0
1800,16.66666667,60,3.9,0
1296.969697,30,60,3.9,0
2303.030303,30,60,3.9,0
1800,20,100,3.9,0
3600,20,100,3.9,0
1800,20,110,3.8,0
3600,26.66666667,70,3.9,0
1800,13.33333333,70,3.9,0
3600,20,70,3.9,0
3600,20,70,3.9,0
3600,30,60,3.9,0
3600,30,50,3.9,0
3600,40,30,3.9,0
2520,33.33333333,15,3.9,0
2520,33.33333333,15,3.9,0
511.3163972,33.33333333,20,3.9,0
566.743649,36.36363636,20,3.9,0
351.9630485,18.18181818,20,3.9,0
16.62817552,27.27272727,10,3.9,0
12.47113164,18.18181818,20,3.9,0
11.08545035,16.66666667,20,3.9,0
11.08545035,25,20,3.8,0
11.08545035,16.66666667,10,3.9,0
307.6212471,25,90,3.9,0
1800,16.66666667,50,3.9,0
1800,18.18181818,50,3.9,0
1800,9.090909091,60,3.9,0
1800,18.18181818,60,3.9,0
3600,18.18181818,60,3.9,0
1800,18.18181818,60,3.9,0
3600,18.18181818,50,3.9,0
1800,21.42857143,60,3.9,0
3600,21.42857143,60,3.9,0
3600,7.142857143,60,3.9,0
3600,28.57142857,50,3.9,0
3600,21.42857143,50,3.9,0
1800,7.692307692,20,3.8,0
3600,30.76923077,30,3.9,0
1800,23.07692308,20,3.9,0
1800,23.07692308,20,3.9,0
854.0145985,15.38461538,20,3.9,0
556.2043796,36.36363636,20,3.9,0
37.22627737,18.18181818,20,3.9,0
19.7080292,18.18181818,20,3.9,0
17.51824818,27.27272727,20,3.9,0
17.51824818,16.66666667,20,3.9,0
19.7080292,16.66666667,20,3.9,0
17.51824818,25,80,3.9,0
260.5839416,16.66666667,50,3.9,0
274.8768473,8.333333333,50,3.9,0
168.4729064,16.66666667,60,3.9,0
354.679803,15.38461538,50,3.9,0
177.3399015,30.76923077,50,3.8,0
221.6748768,23.07692308,80,3.9,0
274.8768473,30.76923077,90,3.9,0
328.0788177,55.55555556,60,3.9,0
320.9302326,44.44444444,60,3.9,0
293.0232558,33.33333333,50,3.9,0
279.0697674,33.33333333,60,3.9,0
279.0697674,33.33333333,50,3.9,0
306.9767442,27.27272727,20,3.9,0
320.9302326,36.36363636,20,3.9,0
268.3229814,36.36363636,20,3.9,0
245.9627329,44.44444444,20,3.9,0
480.7453416,33.33333333,20,3.9,0
503.1055901,22.22222222,20,3.9,0
145.3416149,33.33333333,20,3.9,0
89.44099379,22.22222222,20,3.9,0
89.44099379,22.22222222,10,3.8,0
100.621118,22.22222222,20,3.9,0
89.44099379,20,20,3.9,0
100.621118,30,20,3.9,0
3286.956522,10,20,3.9,0
1364.383562,40,20,3.9,0
2235.616438,33.33333333,50,3.9,0
3600,25,40,3.9,0
3600,41.66666667,50,3.9,0
3600,50,70,3.9,0
3600,50,50,3.9,0
3600,33.33333333,60,3.9,0
5400,26.66666667,40,3.9,0
3600,40,30,3.9,0
3600,50,20,3.9,0
5400,50,20,3.9,0
5400,44.44444444,20,3.8,0
3600,55.55555556,20,3.9,0
3600,50,20,3.9,0
1800,50,20,3.9,0
153.75,33.33333333,20,3.9,0
397.5,33.33333333,10,3.9,0
75,33.33333333,20,3.9,0
33.75,37.5,20,3.9,0
30,37.5,20,3.9,0
30,25,20,3.9,0
33.75,25,20,3.9,0
30,25,20,3.9,0
266.25,25,20,3.9,0
750,25,20,3.9,0
166.8874172,44.44444444,40,3.9,0
500.6622517,55.55555556,50,3.9,0
309.9337748,31.25,40,3.8,0
262.2516556,31.25,60,3.9,0
286.0927152,37.5,50,3.9,0
274.1721854,50,50,3.9,0
200,50,40,3.9,0
175,30,20,3.9,0
200,40,20,3.9,0
450,30,20,3.9,0
408.3333333,27.27272727,20,3.9,0
366.6666667,36.36363636,20,3.9,0
349.6688742,27.27272727,20,3.9,0
111.2582781,9.090909091,5.806451613,3.9,0
0,0,0,3.9,0
929.8013245,60,54.19354839,3.9,0
174.8344371,40,10,3.9,0
63.57615894,27.27272727,20,3.9,0
63.57615894,27.27272727,10,3.8,0
71.52317881,18.18181818,20,3.9,0
63.57615894,27.27272727,30,3.9,0
1772.18543,14.28571429,110,3.9,0
981.8181818,21.42857143,50,3.9,0
2618.181818,28.57142857,50,3.9,0
1800,35.71428571,70,3.9,0
2160,38.46153846,110,3.9,0
3240,61.53846154,170,3.9,-203
1800,50,120,3.9,0
1800,50,110,3.9,0
3600,100,110,3.9,0
1800,60,100,3.9,0
3600,40,80,3.9,0
3600,38.46153846,70,3.9,0
3600,30.76923077,50,3.8,0
1800,30.76923077,30,3.9,0
3600,28.57142857,20,3.9,0
270,21.42857143,20,3.9,0
893.5714286,21.42857143,20,3.9,0
636.4285714,28.57142857,20,3.9,0
237.4468085,14.28571429,20,3.9,0
61.27659574,14.28571429,20,3.9,0
68.93617021,14.28571429,20,3.9,0
61.27659574,14.28571429,10,3.9,0
61.27659574,7.142857143,20,3.9,0
689.3617021,14.28571429,70,3.9,0
620.4255319,14.28571429,60,3.9,0
89.25619835,7.142857143,30,3.9,203
587.6033058,50,50,3.9,0
1123.140496,50,80,3.9,0
1800,31.25,110,3.8,0
1800,31.25,100,3.9,0
1800,37.5,120,3.9,0
3600,40,120,3.9,0
1800,60,100,3.9,0
1800,54.54545455,80,3.9,0
3600,45.45454545,70,3.9,0
1800,40,80,3.9,0
3600,30,70,3.9,0
1800,30,30,3.9,0
1800,25,20,3.9,0
1800,25,20,3.9,0
1800,25,20,3.9,0
805.0054407,25,10,3.9,0
552.3394995,33.33333333,20,3.9,0
33.29706202,22.22222222,20,3.9,0
17.62785637,22.22222222,20,3.8,0
15.66920566,22.22222222,20,3.9,0
15.66920566,18.18181818,10,3.9,0
17.62785637,18.18181818,20,3.9,0
342.7638738,18.18181818,90,3.9,0
194.5945946,27.27272727,50,3.9,0
1605.405405,18.18181818,60,3.9,0
891.8429003,16.66666667,60,3.9,0
908.1570997,41.66666667,90,3.9,0
3600,41.66666667,110,3.9,0
868.9655172,23.07692308,160,3.9,0
931.0344828,23.07692308,110,3.9,0
1800,30.76923077,110,3.9,0
3600,23.07692308,80,3.9,0
1800,16.66666667,90,3.9,0
1800,25,70,3.9,0
1800,16.66666667,50,3.8,0
1800,16.66666667,20,3.9,0
3600,25,20,3.9,0
786.6666667,15.38461538,20,3.9,0
1013.333333,30.76923077,20,3.9,0
912.1621622,15.38461538,20,3.9,0
234.1216216,15.38461538,10,3.9,0
36.48648649,7.692307692,20,3.9,0
24.32432432,15.38461538,20,3.9,0
27.36486486,16.66666667,10,3.9,0
24.32432432,16.66666667,20,3.9,0
24.32432432,8.333333333,20,3.9,0
516.8918919,25,80,3.9,0
175,16.66666667,40,3.9,0
1625,16.66666667,60,3.9,0
1800,9.090909091,60,3.9,0
1800,18.18181818,50,3.8,0
1800,18.18181818,60,3.9,0
1800,18.18181818,60,3.9,0
1800,18.18181818,40,3.9,0
1800,18.18181818,60,3.9,0
1800,14.28571429,60,3.9,0
1800,14.28571429,50,3.9,0
1800,7.142857143,50,3.9,0
1800,14.28571429,40,3.9,0
3600,14.28571429,20,3.9,0
1800,14.28571429,20,3.9,0
1800,21.42857143,10,3.9,0
572.1271394,18.18181818,20,3.9,0
1223.471883,27.27272727,10,3.9,0
462.1026895,18.18181818,20,3.9,0
57.21271394,18.18181818,10,3.9,0
35.20782396,18.18181818,20,3.8,0
39.60880196,16.66666667,20,3.9,0
35.20782396,16.66666667,10,3.9,0
35.20782396,8.333333333,20,3.9,0
39.60880196,16.66666667,70,3.9,0
1100.244499,8.333333333,40,3.9,0
692.8301887,16.66666667,50,3.9,0
1107.169811,16.66666667,50,3.9,0
1800,25,100,3.9,0
1800,25,90,3.9,0
1800,25,130,3.9,0
1800,25,90,3.9,0
1800,21.42857143,100,3.9,0
1800,14.28571429,80,3.9,0
3600,7.142857143,70,3.9,0
1800,14.28571429,60,3.8,0
1800,21.42857143,50,3.9,0
3600,21.42857143,30,3.9,500
1800,27.27272727,10,3.9,0
1800,27.27272727,20,3.9,0
1800,18.18181818,20,3.9,0
652.081488,27.27272727,10,3.9,0
647.2984942,16.66666667,20,3.9,0
106.8201949,8.333333333,20,3.9,0
14.3489814,16.66666667,10,3.9,0
12.75465013,16.66666667,20,3.9,0
12.75465013,8.333333333,20,3.9,0
14.3489814,16.66666667,10,3.9,0
12.75465013,16.66666667,10,3.9,0
326.8379097,14.28571429,20,3.9,0
1800,14.28571429,30,3.9,0
1800,21.42857143,40,3.8,0
1800,21.42857143,50,3.9,0
1800,28.57142857,60,3.9,0
1800,25,50,3.9,0
1800,25,50,3.9,500
1800,25,60,3.9,0
3600,25,30,3.9,0
3600,27.27272727,20,3.9,0
3600,18.18181818,20,3.9,0
3600,27.27272727,20,3.9,0
3600,27.27272727,20,3.9,0
3600,30.76923077,10,3.9,0
1800,15.38461538,20,3.9,0
495.2380952,23.07692308,20,3.9,0
733.3333333,7.692307692,10,3.9,0
571.4285714,23.07692308,20,3.9,0
70.69486405,20,10,3.8,0
48.94259819,10,20,3.9,0
43.50453172,20,10,3.9,0
48.94259819,20,20,3.9,0
43.50453172,10,10,3.9,0
48.94259819,20,20,3.9,0
701.510574,15.38461538,10,3.9,0
239.2749245,23.07692308,20,3.9,0
108.7613293,30.76923077,30,3.9,0
293.6555891,30.76923077,50,3.9,0
152.265861,54.54545455,60,3.9,0
138.0368098,45.45454545,50,3.9,0
126.993865,46.15384615,50,3.9,0
237.4233129,23.07692308,40,3.9,0
220.8588957,30.76923077,20,3.9,0
342.3312883,33.33333333,20,3.9,0
110.4294479,25,10,3.8,0
491.4110429,41.66666667,20,3.9,0
132.5153374,33.33333333,20,3.9,0
400,33.33333333,10,3.9,0
285.7142857,33.33333333,20,3.9,0
187.755102,36.36363636,10,3.9,0
685.7142857,27.27272727,20,3.9,0
138.7755102,36.36363636,10,3.9,0
81.63265306,30,20,3.9,0
65.30612245,20,20,3.9,2063
73.46938776,30,10,3.9,549
65.30612245,20,20,3.9,0
73.46938776,21.05263158,30,3.9,502
1542.857143,15.78947368,90,3.9,521
1080,13.15789474,45,3.9,1485
1080,50,45,3.9,421
1800,28.57142857,80,3.8,1026
1800,35.71428571,110,3.9,1561
1800,35.71428571,100,3.9,2053
3600,45.45454545,120,3.9,2065
1800,54.54545455,140,3.9,2093
3600,35.29411765,130,3.9,2647
3600,29.41176471,140,3.9,2090
1800,35.29411765,110,3.9,1548
3600,41.66666667,90,3.9,1592
3600,58.33333333,70,3.9,1557
3600,100,20,3.9,1019
3600,25,20,3.9,1507
1800,37.5,20,3.9,500
282.5938567,37.5,20,3.9,1016
116.7235495,100,20,3.9,1014
110.5802048,35.71428571,20,3.8,512
61.4334471,28.57142857,30,3.9,1014
49.14675768,35.71428571,10,3.9,1009
55.29010239,57.14285714,30,3.9,507
49.14675768,42.85714286,20,3.9,1009
49.14675768,36.36363636,20,3.9,507
1025.938567,27.27272727,100,3.9,0
165.6441718,18.18181818,70,3.9,500
1634.355828,18.18181818,80,3.9,0
1800,44.44444444,120,3.9,0
3600,55.55555556,140,3.9,2063
1800,30.76923077,150,3.9,2601
1800,38.46153846,160,3.9,2066
3600,30.76923077,140,3.9,3202
3600,50,230,3.9,3197
3600,50,130,3.9,2594
3600,44.44444444,130,3.8,3187
3600,55.55555556,110,3.9,1555
3600,46.66666667,80,3.9,0
1800,20,20,3.9,504
3600,33.33333333,30,3.9,0
1800,30.76923077,20,3.9,500
1659.130435,30.76923077,20,3.9,0
140.8695652,38.46153846,30,3.9,0
469.3069307,55.55555556,20,3.9,0
65.34653465,44.44444444,20,3.9,502
47.52475248,30.76923077,20,3.9,0
53.46534653,23.07692308,30,3.9,0
47.52475248,23.07692308,20,3.9,0
53.46534653,23.07692308,30,3.9,502
1063.366337,30,120,3.9,0
122.2641509,30,80,3.9,0
1677.735849,40,70,3.8,4188
1800,21.42857143,100,3.9,1527
3600,35.71428571,140,3.9,3183
1800,42.85714286,170,3.9,3158
3600,50,150,3.9,3149
1800,50,130,3.9,2549
3600,38.46153846,110,3.9,2042
3600,61.53846154,140,3.9,1554
3600,100,120,3.9,2626
3960,50,90,3.9,2063
3600,50,70,3.9,1034
1800,100,30,3.9,516
3960,53.84615385,20,3.9,503
1800,46.15384615,20,3.9,0
800,100,20,3.9,0
1073.972603,38.46153846,20,3.9,0
1054.794521,30.76923077,20,3.8,0
128.7671233,30.76923077,10,3.9,0
21.91780822,22.22222222,20,3.9,503
24.65753425,33.33333333,20,3.9,0
21.91780822,22.22222222,20,3.9,0
24.65753425,22.22222222,30,3.9,501
449.3150685,33.33333333,100,3.9,0
266.6666667,16.66666667,80,3.9,501
1533.333333,25,70,3.9,1822
1800,25,90,3.9,2181
1800,54.54545455,120,3.9,3566
3600,45.45454545,130,3.9,2585
1800,57.14285714,150,3.9,3116
3600,42.85714286,160,3.9,2540
3600,54.54545455,140,3.9,3044
3600,45.45454545,130,3.9,0
3600,38.46153846,120,3.8,0
3600,30.76923077,100,3.9,0
3600,30.76923077,70,3.9,0
3600,50,20,3.9,0
1800,50,20,3.9,0
1800,25,20,3.9,0
1800,41.66666667,20,3.9,0
82.62295082,33.33333333,20,3.9,0
135.7377049,36.36363636,20,3.9,0
59.01639344,36.36363636,20,3.9,0
53.1147541,27.27272727,10,3.9,0
47.21311475,37.5,20,3.9,0
53.1147541,25,20,3.9,0
47.21311475,37.5,40,3.9,0
53.1147541,18.18181818,90,3.9,0
1268.852459,27.27272727,70,3.9,0
1800,27.27272727,80,3.8,0
1800,27.27272727,90,3.9,0
3600,36.36363636,100,3.9,0
3600,27.27272727,110,3.9,0
1800,36.36363636,140,3.9,0
3600,36.36363636,110,3.9,0
1800,36.36363636,100,3.9,0
3600,27.27272727,90,3.9,0
3600,41.66666667,80,3.9,0
3600,25,90,3.9,0
3600,33.33333333,70,3.9,0
3600,14.28571429,20,3.9,0
1800,21.42857143,30,3.9,0
1800,21.42857143,20,3.9,0
1800,14.28571429,30,3.9,0
851.8248175,28.57142857,20,3.8,0
271.5328467,25,20,3.9,0
30.65693431,37.5,30,3.9,0
19.7080292,37.5,20,3.9,0
17.51824818,16.66666667,20,3.9,0
17.51824818,25,20,3.9,0
19.7080292,16.66666667,20,3.9,0
17.51824818,16.66666667,20,3.9,0
554.0145985,0,20,3.9,0
1800,25,30,3.9,0
1800,18.18181818,20,3.9,0
3600,18.18181818,20,3.9,0
1800,27.27272727,30,3.9,0
3600,9.090909091,40,3.9,0
3600,27.27272727,30,3.9,0
1800,8.333333333,30,3.9,0
3600,16.66666667,30,3.8,0
3600,16.66666667,20,3.9,0
3600,16.66666667,30,3.9,0
3600,16.66666667,20,3.9,0
3600,25,20,3.9,0
3600,8.333333333,20,3.9,0
3600,25,20,3.9,0
1000.378072,16.66666667,20,3.9,0
64.65028355,16.66666667,20,3.9,0
98.67674858,16.66666667,20,3.9,0
44.23440454,16.66666667,20,3.9,0
27.22117202,7.692307692,20,3.9,0
30.62381853,15.38461538,20,3.9,0
27.22117202,7.692307692,20,3.9,0
27.22117202,7.692307692,20,3.9,0
30.62381853,23.07692308,20,3.9,0
449.1493384,7.692307692,20,3.8,0
290.9774436,7.692307692,30,3.9,0
338.3458647,23.07692308,20,3.9,0
561.6541353,20,50,3.9,0
609.0225564,50,50,3.9,0
235.6020942,30,50,3.9,0
287.434555,30.76923077,40,3.9,0
334.5549738,23.07692308,40,3.9,0
391.0994764,46.15384615,30,3.9,0
428.7958115,30,30,3.9,0
122.513089,30,30,3.9,0
392.4418605,20,30,3.9,0
146.5116279,20,20,3.9,0
439.5348837,15.38461538,20,3.9,0
219.7674419,23.07692308,20,3.9,0
376.744186,15.38461538,20,3.9,0
130.8139535,15.38461538,20,3.8,0
94.18604651,15.38461538,20,3.9,0
75.94936709,15.38461538,20,3.9,0
68.35443038,15.38461538,20,3.9,0
60.75949367,7.692307692,20,3.9,0
68.35443038,15.38461538,30,3.9,0
60.75949367,7.692307692,40,3.9,0
1465.822785,23.07692308,90,3.9,0
204.5454545,7.692307692,60,3.9,0
1595.454545,15.38461538,70,3.9,0
1800,7.692307692,70,3.9,0
1800,11.76470588,100,3.9,0
3600,17.64705882,190,3.9,0
1800,11.76470588,200,3.9,0
1800,17.64705882,200,3.9,0
3600,11.76470588,220,3.9,0
1800,29.41176471,210,3.8,0
3600,50,170,3.9,0
3600,50,160,3.9,0
1800,30.76923077,110,3.9,0
3600,38.46153846,30,3.9,0
3600,30.76923077,30,3.9,0
1800,37.5,20,3.9,0
339.0871369,37.5,30,3.9,0
609.4605809,25,30,35.4,0
472.033195,9.090909091,20,35.3,0
31.36929461,9.090909091,30,35.4,0
13.4439834,18.18181818,20,35.3,0
11.95020747,9.090909091,30,35.4,0
13.4439834,9.090909091,30,35.4,0
5.975103734,18.18181818,50,35.3,0
303.2365145,18.18181818,100,35.4,0
1800,9.090909091,100,35.3,0
1923.428571,23.07692308,140,35.4,0
1676.571429,23.07692308,170,35.4,0
1800,30.76923077,180,35.3,0
1800,23.07692308,200,35.4,0
3600,40,200,35.3,0
1800,40,200,35.4,0
3600,20,230,35.3,0
1800,25,210,35.4,0
3600,12.5,170,35.4,0
3600,18.75,140,35.3,0
1800,12.5,120,35.4,0
3600,31.25,60,35.3,0
1800,33.33333333,60,35.4,0
1800,33.33333333,50,35.4,0
667.3846154,33.33333333,60,35.3,0
1132.615385,25,50,35.4,0
1079.365079,16.66666667,50,35.3,0
85.71428571,25,50,35.4,0
28.57142857,8.333333333,50,35.4,0
25.3968254,25,50,35.3,0
28.57142857,22.22222222,50,35.4,0
25.3968254,11.11111111,70,35.3,0
526.984127,22.22222222,140,35.4,0
293.0232558,22.22222222,100,35.4,0
1506.976744,22.22222222,110,35.3,0
1800,13.33333333,110,35.4,0
1800,20,170,35.3,0
3600,33.33333333,200,35.4,0
1800,33.33333333,190,35.3,0
3600,55.55555556,210,35.4,0
1800,44.44444444,220,35.4,0
3600,21.42857143,190,35.3,0
3600,21.42857143,170,35.4,0
3600,28.57142857,150,35.3,0
3600,28.57142857,130,35.4,0
3600,44.44444444,70,35.4,0
3600,22.22222222,60,35.3,0
1800,33.33333333,60,35.4,0
583.5411471,18.18181818,60,35.3,0
608.9775561,36.36363636,50,35.4,0
607.4812968,27.27272727,60,35.4,0
271.3846154,18.18181818,50,35.3,0
49.84615385,20,50,35.4,0
44.30769231,20,50,35.3,0
49.84615385,20,50,35.4,0
44.30769231,20,80,35.4,0
1340.307692,20,120,35.3,0
255.6213018,30,110,35.4,0
1544.378698,40,130,35.3,0
1800,30,120,35.4,0
1800,18.75,140,35.3,0
1800,25,190,35.4,0
1800,25,200,35.4,0
3600,31.25,170,35.3,0
1800,25,170,35.4,0
3600,33.33333333,180,35.3,0
3600,41.66666667,180,35.4,0
3600,50,140,35.4,0
3600,50,110,35.3,0
3600,27.27272727,20,35.4,0
3600,36.36363636,20,35.3,0
1800,36.36363636,20,35.4,0
964.2857143,30,30,35.4,0
35.35714286,30,10,35.3,0
51.42857143,20,30,35.4,0
28.92857143,20,20,35.3,0
25.71428571,7.692307692,20,35.4,0
28.92857143,15.38461538,20,35.4,0
25.71428571,7.692307692,20,35.3,0
28.92857143,7.692307692,50,35.4,0
610.7142857,15.38461538,100,35.3,0
228.1690141,15.38461538,80,35.4,0
1571.830986,30.76923077,100,35.3,0
1800,44.44444444,190,35.4,0
3600,55.55555556,200,35.4,0
1800,55.55555556,230,35.3,0
3600,44.44444444,250,35.4,0
1800,25,230,35.3,0
3600,41.66666667,220,35.4,0
3600,33.33333333,210,35.4,0
3600,30,190,35.3,0
3600,30,120,35.4,0
3600,40,80,35.3,0
3600,36.36363636,30,35.4,0
3600,27.27272727,30,35.4,0
1800,36.36363636,30,35.3,0
1580.152672,30,30,35.4,0
96.18320611,40,30,35.3,0
123.6641221,30,20,35.4,0
59.21052632,27.27272727,30,35.4,0
47.36842105,27.27272727,20,35.3,0
47.36842105,9.090909091,30,35.4,0
53.28947368,18.18181818,30,35.3,0
53.28947368,18.18181818,20,35.4,0
53.28947368,18.18181818,30,35.3,0
1486.184211,27.27272727,30,35.4,0
1800,27.27272727,30,35.4,0
1800,27.27272727,40,35.3,0
1800,36.36363636,80,35.4,0
3600,36.36363636,80,35.3,0
1800,27.27272727,60,35.4,0
3600,23.07692308,70,35.4,0
1800,30.76923077,50,35.3,0
3600,23.07692308,40,35.4,0
3600,23.07692308,30,35.3,0
3600,20,30,35.4,0
5400,20,30,35.4,0
3600,30,20,35.3,0
3600,30,30,35.4,0
1800,40,30,35.3,0
1800,60,20,35.4,0
86.53846154,33.33333333,30,35.4,0
161.5384615,25,20,35.3,0
75,25,30,35.4,0
51.92307692,16.66666667,30,35.3,0
46.15384615,33.33333333,20,35.4,0
46.15384615,22.22222222,20,35.3,0
51.92307692,22.22222222,30,35.4,0
51.92307692,22.22222222,20,35.4,0
1228.846154,20,30,35.3,0
1800,20,30,35.4,0
967.2897196,26.66666667,40,35.3,0
832.7102804,33.33333333,50,35.4,0
525.2918288,54.54545455,70,35.4,0
644.3579767,45.45454545,60,35.3,0
630.3501946,33.33333333,70,35.4,0
1097.560976,33.33333333,40,35.3,0
702.4390244,33.33333333,30,35.4,0
831.6831683,27.27272727,30,35.4,0
469.3069307,27.27272727,30,35.3,0
499.009901,45.45454545,30,35.4,0
783.2061069,33.33333333,30,35.3,0
563.3587786,44.44444444,20,35.4,0
453.4351145,22.22222222,30,35.4,0
420.5607477,25,20,35.3,0
246.728972,25,30,35.4,0
112.1495327,25,30,35.3,0
72.89719626,16.66666667,20,35.4,0
50.46728972,8.333333333,30,35.3,0
50.46728972,21.42857143,20,35.4,0
44.85981308,14.28571429,30,35.4,0
50.46728972,14.28571429,50,35.3,0
44.85981308,14.28571429,130,35.4,0
706.5420561,14.28571429,80,35.3,0
265.6684492,21.42857143,90,35.4,0
1894.331551,33.33333333,120,35.4,104
1800,33.33333333,190,35.3,0
3600,33.33333333,210,35.4,0
1800,40,220,35.3,0
1800,60,220,35.4,0
1800,42.85714286,210,35.4,0
3600,35.71428571,210,35.3,0
3600,21.42857143,200,35.4,0
1800,27.27272727,180,35.3,0
3600,36.36363636,130,35.4,0
3600,36.36363636,20,35.4,0
1800,25,20,35.3,0
1800,16.66666667,20,35.4,0
