Day of week;Date;Month;Year ;Hour;ch1_cooling;ch2_cooling;ch3_cooling
5;12;8;2016;2;0;0;240
5;12;8;2016;3;0;0;0
5;12;8;2016;4;0;0;0
5;12;8;2016;5;0;0;0
5;12;8;2016;6;0;0;0
5;12;8;2016;7;0;137;0
5;12;8;2016;8;0;123;0
5;12;8;2016;9;0;1166;0
5;12;8;2016;10;0;129;0
5;12;8;2016;11;0;2;0
5;12;8;2016;12;0;173;0
5;12;8;2016;13;0;0;0
5;12;8;2016;14;0;0;0
5;12;8;2016;15;0;0;0
5;12;8;2016;16;0;0;0
5;12;8;2016;17;0;0;0
5;12;8;2016;18;0;0;0
5;12;8;2016;19;0;311;0
5;12;8;2016;20;0;193;0
5;12;8;2016;21;0;11;0
5;12;8;2016;22;0;7;0
5;12;8;2016;23;0;0;0
6;13;8;2016;0;0;0;0
6;13;8;2016;1;0;0;0
6;13;8;2016;2;0;0;0
6;13;8;2016;3;0;0;0
6;13;8;2016;4;0;0;0
6;13;8;2016;5;0;0;0
6;13;8;2016;6;0;0;0
6;13;8;2016;7;0;0;0
6;13;8;2016;8;0;1835;0
6;13;8;2016;9;0;1758;0
6;13;8;2016;10;0;1942;0
6;13;8;2016;11;0;2886;0
6;13;8;2016;12;0;3491;0
6;13;8;2016;13;0;3260;0
6;13;8;2016;14;0;2356;0
6;13;8;2016;15;0;2589;0
6;13;8;2016;16;0;2611;0
6;13;8;2016;17;0;3094;0
6;13;8;2016;18;0;3237;0
6;13;8;2016;19;0;3501;0
6;13;8;2016;20;0;3405;0
6;13;8;2016;21;0;1903;0
6;13;8;2016;22;0;1758;0
6;13;8;2016;23;0;760;0
7;14;8;2016;0;0;0;0
7;14;8;2016;1;0;0;0
7;14;8;2016;2;0;0;0
7;14;8;2016;3;0;0;0
7;14;8;2016;4;0;0;0
7;14;8;2016;5;0;0;0
7;14;8;2016;6;0;0;0
7;14;8;2016;7;0;576;0
7;14;8;2016;8;0;2110;0
7;14;8;2016;9;0;1758;0
7;14;8;2016;10;0;1758;0
7;14;8;2016;11;0;2636;0
7;14;8;2016;12;0;2908;0
7;14;8;2016;13;0;2284;0
7;14;8;2016;14;0;1941;0
7;14;8;2016;15;0;1770;0
7;14;8;2016;16;0;1847;0
7;14;8;2016;17;0;2034;0
7;14;8;2016;18;0;2132;0
7;14;8;2016;19;0;2552;0
7;14;8;2016;20;0;2291;0
7;14;8;2016;21;0;1758;0
7;14;8;2016;22;0;1758;0
7;14;8;2016;23;0;692;0
1;15;8;2016;0;0;41;0
1;15;8;2016;1;101;0;0
1;15;8;2016;2;440;0;0
1;15;8;2016;3;268;0;0
1;15;8;2016;4;0;0;0
1;15;8;2016;5;0;0;0
1;15;8;2016;6;0;0;0
1;15;8;2016;7;0;80;0
1;15;8;2016;8;0;884;0
1;15;8;2016;9;0;1626;0
1;15;8;2016;10;0;1758;0
1;15;8;2016;11;0;2960;0
1;15;8;2016;12;0;3176;0
1;15;8;2016;13;0;3153;0
1;15;8;2016;14;0;2990;0
1;15;8;2016;15;0;2248;0
1;15;8;2016;16;0;1974;0
1;15;8;2016;17;0;1957;0
1;15;8;2016;18;0;1798;0
1;15;8;2016;19;0;2112;0
1;15;8;2016;20;0;2230;0
1;15;8;2016;21;0;1765;0
1;15;8;2016;22;0;1757;0
1;15;8;2016;23;0;697;0
2;16;8;2016;0;0;0;0
2;16;8;2016;1;137;62;0
2;16;8;2016;2;538;0;0
2;16;8;2016;3;189;0;0
2;16;8;2016;4;0;0;0
2;16;8;2016;5;0;0;0
2;16;8;2016;6;0;0;0
2;16;8;2016;7;0;63;0
2;16;8;2016;8;0;0;775
2;16;8;2016;9;0;0;1226
2;16;8;2016;10;0;0;1798
2;16;8;2016;11;0;0;1764,3
2;16;8;2016;12;0;0;1764,4
2;16;8;2016;13;0;0;1764,3
2;16;8;2016;14;0;0;2116
2;16;8;2016;15;0;0;1769,5
2;16;8;2016;16;0;0;1769,5
2;16;8;2016;17;0;0;1874
2;16;8;2016;18;0;0;1874
2;16;8;2016;19;0;0;1874
2;16;8;2016;20;0;0;1773
2;16;8;2016;21;0;0;1758
2;16;8;2016;22;0;0;1733
2;16;8;2016;23;12;0;414
3;17;8;2016;0;445;0;0
3;17;8;2016;1;439;0;0
3;17;8;2016;2;311;0;0
3;17;8;2016;3;0;0;0
3;17;8;2016;4;0;0;0
3;17;8;2016;5;0;0;0
3;17;8;2016;6;0;0;0
3;17;8;2016;7;0;0;0
3;17;8;2016;8;0;0;222
3;17;8;2016;9;0;0;1724
3;17;8;2016;10;0;0;1803
3;17;8;2016;11;0;0;1912
3;17;8;2016;12;0;0;1763
3;17;8;2016;13;0;0;1797
3;17;8;2016;14;0;0;1758
3;17;8;2016;15;0;0;1758
3;17;8;2016;16;0;0;1756
3;17;8;2016;17;0;0;1759
3;17;8;2016;18;0;0;1758
3;17;8;2016;19;0;0;1942
3;17;8;2016;20;0;0;1770
3;17;8;2016;21;0;0;1757
3;17;8;2016;22;0;0;1671
3;17;8;2016;23;230;0;511
4;18;8;2016;0;440;0;0
4;18;8;2016;1;439;0;0
4;18;8;2016;2;439;0;0
4;18;8;2016;3;218;0;0
4;18;8;2016;4;0;0;0
4;18;8;2016;5;0;0;0
4;18;8;2016;6;0;0;0
4;18;8;2016;7;0;0;0
4;18;8;2016;8;0;0;150
4;18;8;2016;9;0;0;515
4;18;8;2016;10;0;0;710
4;18;8;2016;11;0;0;1373
4;18;8;2016;12;0;0;1708
4;18;8;2016;13;0;0;1731
4;18;8;2016;14;0;0;1748
4;18;8;2016;15;0;0;1749
4;18;8;2016;16;0;0;1758
4;18;8;2016;17;0;0;1659
4;18;8;2016;18;0;549;902
4;18;8;2016;19;0;1758;0
4;18;8;2016;20;0;1758;0
4;18;8;2016;21;0;1757;0
4;18;8;2016;22;0;1758;0
4;18;8;2016;23;0;698;0
5;19;8;2016;0;393;0;0
5;19;8;2016;1;289;0;0
5;19;8;2016;2;0;0;0
5;19;8;2016;3;0;0;0
5;19;8;2016;4;0;0;0
5;19;8;2016;5;0;0;0
5;19;8;2016;6;0;0;0
5;19;8;2016;7;0;0;0
5;19;8;2016;8;192;0;0
5;19;8;2016;9;656;0;0
5;19;8;2016;10;518;0;0
5;19;8;2016;11;439;0;0
5;19;8;2016;12;448;0;0
5;19;8;2016;13;440;0;0
5;19;8;2016;14;439;0;0
5;19;8;2016;15;337;0;0
5;19;8;2016;16;0;0;0
5;19;8;2016;17;0;0;0
5;19;8;2016;18;196;0;0
5;19;8;2016;19;0;0;0
5;19;8;2016;20;0;0;0
5;19;8;2016;21;208;0;0
5;19;8;2016;22;439;0;0
5;19;8;2016;23;440;0;0
6;20;8;2016;0;439;0;0
6;20;8;2016;1;449;0;0
6;20;8;2016;2;166;0;0
6;20;8;2016;3;0;0;0
6;20;8;2016;4;0;0;0
6;20;8;2016;5;0;0;0
6;20;8;2016;6;0;0;0
6;20;8;2016;7;0;0;0
6;20;8;2016;8;565;0;0
6;20;8;2016;9;1014;393;0
6;20;8;2016;10;0;1972;0
6;20;8;2016;11;0;2641;0
6;20;8;2016;12;0;1828;0
6;20;8;2016;13;0;1860;0
6;20;8;2016;14;0;1758;0
6;20;8;2016;15;0;1758;0
6;20;8;2016;16;0;1758;0
6;20;8;2016;17;0;1758;0
6;20;8;2016;18;0;1767;0
6;20;8;2016;19;0;1917;0
6;20;8;2016;20;0;1760;0
6;20;8;2016;21;0;1758;0
6;20;8;2016;22;0;1758;0
6;20;8;2016;23;0;710;0
7;21;8;2016;0;0;0;0
7;21;8;2016;1;0;0;0
7;21;8;2016;2;0;66;0
7;21;8;2016;3;0;0;0
7;21;8;2016;4;0;0;0
7;21;8;2016;5;0;0;0
7;21;8;2016;6;0;0;0
7;21;8;2016;7;0;142;0
7;21;8;2016;8;0;1279;0
7;21;8;2016;9;0;1474;0
7;21;8;2016;10;0;1824;0
7;21;8;2016;11;0;2294;0
7;21;8;2016;12;0;2125;0
7;21;8;2016;13;0;1885;0
7;21;8;2016;14;0;2069;0
7;21;8;2016;15;0;1799;0
7;21;8;2016;16;0;1774;0
7;21;8;2016;17;0;1974;0
7;21;8;2016;18;0;1937;0
7;21;8;2016;19;0;2031;0
7;21;8;2016;20;0;2221;0
7;21;8;2016;21;0;1759;0
7;21;8;2016;22;0;1758;0
7;21;8;2016;23;0;669;0
1;22;8;2016;0;0;0;0
1;22;8;2016;1;0;0;0
1;22;8;2016;2;0;82;0
1;22;8;2016;3;0;0;0
1;22;8;2016;4;0;0;0
1;22;8;2016;5;0;0;0
1;22;8;2016;6;0;103;0
1;22;8;2016;7;0;179;0
1;22;8;2016;8;0;1927;0
1;22;8;2016;9;0;1757;0
1;22;8;2016;10;0;1863;0
1;22;8;2016;11;0;2251;0
1;22;8;2016;12;0;2533;0
1;22;8;2016;13;0;2775;0
1;22;8;2016;14;0;3208;0
1;22;8;2016;15;0;2321;0
1;22;8;2016;16;0;2153;0
1;22;8;2016;17;0;2941;0
1;22;8;2016;18;0;2996;0
1;22;8;2016;19;0;3018;0
1;22;8;2016;20;0;2058;0
1;22;8;2016;21;0;1778;0
1;22;8;2016;22;60;2334;0
1;22;8;2016;23;606;821;0
2;23;8;2016;0;777;0;0
2;23;8;2016;1;812;0;0
2;23;8;2016;2;534;0;0
2;23;8;2016;3;74;0;0
2;23;8;2016;4;0;0;0
2;23;8;2016;5;0;0;0
2;23;8;2016;6;0;0;0
2;23;8;2016;7;1;0;0
2;23;8;2016;8;0;1817;0
2;23;8;2016;9;0;1758;0
2;23;8;2016;10;0;1849;0
2;23;8;2016;11;0;1758;0
2;23;8;2016;12;0;1821;0
2;23;8;2016;13;0;1816;0
2;23;8;2016;14;0;1792;0
2;23;8;2016;15;0;1773;0
2;23;8;2016;16;0;1936;0
2;23;8;2016;17;0;2659;0
2;23;8;2016;18;0;2756;0
2;23;8;2016;19;0;2628;0
2;23;8;2016;20;0;2477;0
2;23;8;2016;21;0;1761;0
2;23;8;2016;22;0;1758;0
2;23;8;2016;23;0;1445;0
3;24;8;2016;0;0;382;0
3;24;8;2016;1;0;131;0
3;24;8;2016;2;0;589;0
3;24;8;2016;3;0;0;0
3;24;8;2016;4;0;0;0
3;24;8;2016;5;0;0;0
3;24;8;2016;6;0;0;0
3;24;8;2016;7;0;85;0
3;24;8;2016;8;0;659;0
3;24;8;2016;9;0;2382;0
3;24;8;2016;10;0;1888;0
3;24;8;2016;11;0;1758;0
3;24;8;2016;12;0;1758;0
3;24;8;2016;13;0;1758;0
3;24;8;2016;14;0;1757;0
3;24;8;2016;15;0;1758;0
3;24;8;2016;16;0;1758;0
3;24;8;2016;17;0;1758;0
3;24;8;2016;18;0;1758;0
3;24;8;2016;19;0;1757;0
3;24;8;2016;20;0;1758;0
3;24;8;2016;21;0;1495;0
3;24;8;2016;22;0;1754;0
3;24;8;2016;23;0;1730;0
4;25;8;2016;0;0;6;0
4;25;8;2016;1;0;0;0
4;25;8;2016;2;0;8;0
4;25;8;2016;3;0;0;0
4;25;8;2016;4;0;0;0
4;25;8;2016;5;0;0;0
4;25;8;2016;6;0;0;0
4;25;8;2016;7;0;182;0
4;25;8;2016;8;0;275;0
4;25;8;2016;9;0;1859;0
4;25;8;2016;10;0;1758;0
4;25;8;2016;11;0;1758;0
4;25;8;2016;12;0;1757;0
4;25;8;2016;13;0;1758;0
4;25;8;2016;14;0;1757;0
4;25;8;2016;15;0;1759;0
4;25;8;2016;16;0;1757;0
4;25;8;2016;17;0;1758;0
4;25;8;2016;18;0;1758;0
4;25;8;2016;19;0;1758;0
4;25;8;2016;20;0;1758;0
4;25;8;2016;21;0;1758;0
4;25;8;2016;22;0;1757;0
4;25;8;2016;23;0;1755;0
5;26;8;2016;0;0;1582;0
5;26;8;2016;1;0;900;0
5;26;8;2016;2;0;78;0
5;26;8;2016;3;0;51;0
5;26;8;2016;4;0;0;0
5;26;8;2016;5;0;0;0
5;26;8;2016;6;16;0;0
5;26;8;2016;7;442;0;0
5;26;8;2016;8;439;0;0
5;26;8;2016;9;625;870;0
5;26;8;2016;10;0;1724;0
5;26;8;2016;11;0;1759;0
5;26;8;2016;12;0;1755;0
5;26;8;2016;13;0;1153;0
5;26;8;2016;14;0;117;0
5;26;8;2016;15;0;1545;0
5;26;8;2016;16;0;425;0
5;26;8;2016;17;0;1674;0
5;26;8;2016;18;0;847;0
5;26;8;2016;19;0;44;0
5;26;8;2016;20;0;207;0
5;26;8;2016;21;0;710;0
5;26;8;2016;22;0;1;0
5;26;8;2016;23;0;0;0
6;27;8;2016;0;0;179;0
6;27;8;2016;1;0;0;0
6;27;8;2016;2;0;0;0
6;27;8;2016;3;0;0;0
6;27;8;2016;4;0;0;0
6;27;8;2016;5;0;0;0
6;27;8;2016;6;0;0;0
6;27;8;2016;7;0;0;0
6;27;8;2016;8;0;1759;0
6;27;8;2016;9;0;2242;0
6;27;8;2016;10;0;2027;0
6;27;8;2016;11;0;2244;0
6;27;8;2016;12;0;3506;0
6;27;8;2016;13;0;3516;0
6;27;8;2016;14;0;3509;0
6;27;8;2016;15;0;3503;0
6;27;8;2016;16;0;3514;0
6;27;8;2016;17;0;2771;0
6;27;8;2016;18;0;3508;0
6;27;8;2016;19;0;3516;0
6;27;8;2016;20;0;3515;0
6;27;8;2016;21;0;1926;0
6;27;8;2016;22;0;1758;0
6;27;8;2016;23;0;1534;0
7;28;8;2016;0;0;310;0
7;28;8;2016;1;0;0;0
7;28;8;2016;2;0;16;0
7;28;8;2016;3;0;0;0
7;28;8;2016;4;0;0;0
7;28;8;2016;5;0;0;0
7;28;8;2016;6;0;70;0
7;28;8;2016;7;0;0;0
7;28;8;2016;8;0;1859;0
7;28;8;2016;9;0;1949;0
7;28;8;2016;10;0;1790;0
7;28;8;2016;11;0;3169;0
7;28;8;2016;12;0;3515;0
7;28;8;2016;13;0;3515;0
7;28;8;2016;14;0;3517;0
7;28;8;2016;15;0;3232;0
7;28;8;2016;16;0;3516;0
7;28;8;2016;17;0;3515;0
7;28;8;2016;18;0;3516;0
7;28;8;2016;19;0;3513;0
7;28;8;2016;20;0;3474;0
7;28;8;2016;21;0;1936;0
7;28;8;2016;22;0;1758;0
7;28;8;2016;23;0;1503;0
1;29;8;2016;0;0;1260;0
1;29;8;2016;1;0;82;0
1;29;8;2016;2;0;0;0
1;29;8;2016;3;0;0;0
1;29;8;2016;4;0;0;0
1;29;8;2016;5;0;0;0
1;29;8;2016;6;0;0;0
1;29;8;2016;7;0;0;0
1;29;8;2016;8;0;1868;0
1;29;8;2016;9;0;1757;0
1;29;8;2016;10;0;1758;0
1;29;8;2016;11;0;2616;0
1;29;8;2016;12;0;3489;0
1;29;8;2016;13;0;3515;0
1;29;8;2016;14;0;3514;0
1;29;8;2016;15;0;3502;0
1;29;8;2016;16;0;3495;0
1;29;8;2016;17;0;3509;0
1;29;8;2016;18;0;3509;0
1;29;8;2016;19;0;3486;0
1;29;8;2016;20;0;3411;0
1;29;8;2016;21;0;1892;0
1;29;8;2016;22;0;1757;0
1;29;8;2016;23;0;1535;0
2;30;8;2016;0;0;257;0
2;30;8;2016;1;0;13;0
2;30;8;2016;2;0;699;0
2;30;8;2016;3;0;0;0
2;30;8;2016;4;0;0;0
2;30;8;2016;5;0;0;0
2;30;8;2016;6;0;0;0
2;30;8;2016;7;0;185;0
2;30;8;2016;8;0;1905;0
2;30;8;2016;9;0;1757;0
2;30;8;2016;10;0;2160;0
2;30;8;2016;11;0;3210;0
2;30;8;2016;12;0;3515;0
2;30;8;2016;13;0;3517;0
2;30;8;2016;14;0;3514;0
2;30;8;2016;15;0;3516;0
2;30;8;2016;16;0;3517;0
2;30;8;2016;17;0;3514;0
2;30;8;2016;18;0;3517;0
2;30;8;2016;19;0;3509;0
2;30;8;2016;20;0;3515;0
2;30;8;2016;21;0;2980;0
2;30;8;2016;22;0;1865;0
2;30;8;2016;23;0;1558;0
3;31;8;2016;0;0;1672;0
3;31;8;2016;1;0;901;0
3;31;8;2016;2;0;1552;0
3;31;8;2016;3;0;0;0
3;31;8;2016;4;0;0;0
3;31;8;2016;5;0;0;0
3;31;8;2016;6;0;0;0
3;31;8;2016;7;0;302;0
3;31;8;2016;8;0;1956;0
3;31;8;2016;9;0;2013;0
3;31;8;2016;10;0;2104;0
3;31;8;2016;11;0;3471;0
3;31;8;2016;12;0;3516;0
3;31;8;2016;13;0;3515;0
3;31;8;2016;14;0;3517;0
3;31;8;2016;15;0;3515;0
3;31;8;2016;16;0;3516;0
3;31;8;2016;17;0;3515;0
3;31;8;2016;18;0;3517;0
3;31;8;2016;19;0;3515;0
3;31;8;2016;20;0;3515;0
3;31;8;2016;21;0;3516;0
3;31;8;2016;22;0;3442;0
3;31;8;2016;23;0;1942;0
4;1;9;2016;0;0;1745;0
4;1;9;2016;1;0;633;0
4;1;9;2016;2;0;648;0
4;1;9;2016;3;0;0;0
4;1;9;2016;4;0;0;0
4;1;9;2016;5;0;0;0
4;1;9;2016;6;0;0;0
4;1;9;2016;7;0;62;0
4;1;9;2016;8;0;2070;0
4;1;9;2016;9;0;1120;0
4;1;9;2016;10;0;1758;0
4;1;9;2016;11;0;2829;0
4;1;9;2016;12;0;3154;0
4;1;9;2016;13;0;2404;0
4;1;9;2016;14;0;3116;0
4;1;9;2016;15;0;2826;0
4;1;9;2016;16;0;2941;0
4;1;9;2016;17;0;2861;0
4;1;9;2016;18;0;3212;0
4;1;9;2016;19;0;2857;0
4;1;9;2016;20;0;3147;0
4;1;9;2016;21;0;3194;0
4;1;9;2016;22;0;1895;0
4;1;9;2016;23;0;1207;0
5;2;9;2016;0;0;838;0
5;2;9;2016;1;0;87;0
5;2;9;2016;2;0;662;0
5;2;9;2016;3;0;47;5
5;2;9;2016;4;0;0;0
5;2;9;2016;5;0;217;0
5;2;9;2016;6;0;0;0
5;2;9;2016;7;0;180;0
5;2;9;2016;8;0;491;0
5;2;9;2016;9;0;2230;0
5;2;9;2016;10;0;1757;0
5;2;9;2016;11;0;2357;0
5;2;9;2016;12;0;2782;0
5;2;9;2016;13;0;2907;0
5;2;9;2016;14;0;1851;0
5;2;9;2016;15;0;1758;0
5;2;9;2016;16;0;1757;0
5;2;9;2016;17;0;1758;0
5;2;9;2016;18;0;2105;0
5;2;9;2016;19;0;1778;0
5;2;9;2016;20;0;2202;0
5;2;9;2016;21;0;1948;0
5;2;9;2016;22;0;1757;0
5;2;9;2016;23;0;1758;0
6;3;9;2016;0;0;1568;0
6;3;9;2016;1;0;407;0
6;3;9;2016;2;0;404;0
6;3;9;2016;3;0;0;0
6;3;9;2016;4;0;0;0
6;3;9;2016;5;0;0;0
6;3;9;2016;6;0;0;0
6;3;9;2016;7;0;169;0
6;3;9;2016;8;0;2243;0
6;3;9;2016;9;0;2879;0
6;3;9;2016;10;0;2406;0
6;3;9;2016;11;0;3409;0
6;3;9;2016;12;0;3515;0
6;3;9;2016;13;0;3514;0
6;3;9;2016;14;0;3516;0
6;3;9;2016;15;0;3516;0
6;3;9;2016;16;0;3516;0
6;3;9;2016;17;0;3515;0
6;3;9;2016;18;0;3515;0
6;3;9;2016;19;0;3516;0
6;3;9;2016;20;0;3517;0
6;3;9;2016;21;0;3081;0
6;3;9;2016;22;0;1906;0
6;3;9;2016;23;0;1758;0
7;4;9;2016;0;0;716;0
7;4;9;2016;1;0;95;0
7;4;9;2016;2;0;984;0
7;4;9;2016;3;211;0;0
7;4;9;2016;4;439;0;0
7;4;9;2016;5;502;0;0
7;4;9;2016;6;434;0;0
7;4;9;2016;7;0;0;0
7;4;9;2016;8;0;1742;0
7;4;9;2016;9;0;1248;0
7;4;9;2016;10;0;2247;0
7;4;9;2016;11;0;3502;0
7;4;9;2016;12;0;3515;0
7;4;9;2016;13;0;3516;0
7;4;9;2016;14;0;3516;0
7;4;9;2016;15;0;3515;0
7;4;9;2016;16;0;3516;0
7;4;9;2016;17;0;3516;0
7;4;9;2016;18;0;3515;0
7;4;9;2016;19;0;3515;0
7;4;9;2016;20;0;3518;0
7;4;9;2016;21;0;3513;0
7;4;9;2016;22;0;3075;0
7;4;9;2016;23;0;1319;0
1;5;9;2016;0;0;663;0
1;5;9;2016;1;0;163;0
1;5;9;2016;2;75;345;0
1;5;9;2016;3;389;0;0
1;5;9;2016;4;341;0;0
1;5;9;2016;5;446;0;0
1;5;9;2016;6;439;0;0
1;5;9;2016;7;67;40;0
1;5;9;2016;8;0;1864;0
1;5;9;2016;9;0;1757;0
1;5;9;2016;10;0;2552;0
1;5;9;2016;11;0;3509;0
1;5;9;2016;12;0;3515;0
1;5;9;2016;13;0;3516;0
1;5;9;2016;14;0;3516;0
1;5;9;2016;15;0;3515;0
1;5;9;2016;16;0;3516;0
1;5;9;2016;17;0;3515;0
1;5;9;2016;18;0;3515;0
1;5;9;2016;19;0;3517;0
1;5;9;2016;20;0;3515;0
1;5;9;2016;21;0;3515;0
1;5;9;2016;22;0;3293;0
1;5;9;2016;23;0;1789;0
2;6;9;2016;0;0;1200;0
2;6;9;2016;1;0;560;0
2;6;9;2016;2;0;964;0
2;6;9;2016;3;295;0;0
2;6;9;2016;4;439;0;0
2;6;9;2016;5;440;0;0
2;6;9;2016;6;439;0;0
2;6;9;2016;7;113;0;0
2;6;9;2016;8;0;1719;0
2;6;9;2016;9;0;1201;0
2;6;9;2016;10;0;3179;0
2;6;9;2016;11;0;3516;0
2;6;9;2016;12;0;3516;0
2;6;9;2016;13;0;3516;0
2;6;9;2016;14;0;3514;0
2;6;9;2016;15;0;3517;0
2;6;9;2016;16;0;3516;0
2;6;9;2016;17;0;3514;0
2;6;9;2016;18;0;3517;0
2;6;9;2016;19;0;3515;0
2;6;9;2016;20;0;3516;0
2;6;9;2016;21;0;3515;0
2;6;9;2016;22;0;3516;0
2;6;9;2016;23;0;1987;0
3;7;9;2016;0;0;1758;0
3;7;9;2016;1;0;1667;0
3;7;9;2016;2;513;245;0
3;7;9;2016;3;440;0;0
3;7;9;2016;4;439;0;0
3;7;9;2016;5;449;0;0
3;7;9;2016;6;398;0;0
3;7;9;2016;7;0;161;0
3;7;9;2016;8;0;254;0
3;7;9;2016;9;0;2559;0
3;7;9;2016;10;0;3461;0
3;7;9;2016;11;0;3144;0
3;7;9;2016;12;0;3478;0
3;7;9;2016;13;0;3518;0
3;7;9;2016;14;0;3515;0
3;7;9;2016;15;0;3516;0
3;7;9;2016;16;0;3515;0
3;7;9;2016;17;0;3516;0
3;7;9;2016;18;0;3515;0
3;7;9;2016;19;0;3516;0
3;7;9;2016;20;0;3515;0
3;7;9;2016;21;0;3515;0
3;7;9;2016;22;0;3518;0
3;7;9;2016;23;0;1564;0
4;8;9;2016;0;0;1754;0
4;8;9;2016;1;0;1275;0
4;8;9;2016;2;0;610;0
4;8;9;2016;3;0;31;0
4;8;9;2016;4;0;0;0
4;8;9;2016;5;0;115;0
4;8;9;2016;6;0;0;0
4;8;9;2016;7;0;0;247
4;8;9;2016;8;0;0;558
4;8;9;2016;9;0;0;1574
4;8;9;2016;10;0;0;944
4;8;9;2016;11;0;0;2353
4;8;9;2016;12;0;0;2654
4;8;9;2016;13;0;0;2637
4;8;9;2016;14;0;0;2752
4;8;9;2016;15;0;0;2637
4;8;9;2016;16;0;0;2636
4;8;9;2016;17;0;0;2637
4;8;9;2016;18;0;0;2637
4;8;9;2016;19;0;0;2636
4;8;9;2016;20;0;0;2638
4;8;9;2016;21;0;0;2636
4;8;9;2016;22;0;0;2635
4;8;9;2016;23;0;0;1327
5;9;9;2016;0;0;0;453
5;9;9;2016;1;0;0;630
5;9;9;2016;2;0;0;508
5;9;9;2016;3;0;0;44
5;9;9;2016;4;0;0;103
5;9;9;2016;5;0;0;102
5;9;9;2016;6;0;0;131
5;9;9;2016;7;0;807;0
5;9;9;2016;8;0;858;0
5;9;9;2016;9;0;2028;0
5;9;9;2016;10;0;1759;0
5;9;9;2016;11;0;1757;0
5;9;9;2016;12;0;1758;0
5;9;9;2016;13;0;1728;0
5;9;9;2016;14;0;1367;0
5;9;9;2016;15;0;1757;0
5;9;9;2016;16;0;1757;0
5;9;9;2016;17;0;1759;0
5;9;9;2016;18;0;1757;0
5;9;9;2016;19;0;1758;0
5;9;9;2016;20;0;1758;0
5;9;9;2016;21;0;1757;0
5;9;9;2016;22;0;1759;0
5;9;9;2016;23;0;1757;0
6;10;9;2016;0;0;1758;0
6;10;9;2016;1;0;1672;0
6;10;9;2016;2;0;898;0
6;10;9;2016;3;0;71;0
6;10;9;2016;4;0;64;0
6;10;9;2016;5;0;0;0
6;10;9;2016;6;0;141;0
6;10;9;2016;7;0;163;0
6;10;9;2016;8;0;2322;0
6;10;9;2016;9;0;2220;0
6;10;9;2016;10;0;2718;0
6;10;9;2016;11;0;3516;0
6;10;9;2016;12;0;3229;0
6;10;9;2016;13;0;3516;0
6;10;9;2016;14;0;3516;0
6;10;9;2016;15;0;3516;0
6;10;9;2016;16;0;3516;0
6;10;9;2016;17;0;3516;0
6;10;9;2016;18;0;3515;0
6;10;9;2016;19;0;3515;0
6;10;9;2016;20;0;3517;0
6;10;9;2016;21;0;3514;0
6;10;9;2016;22;0;3516;0
6;10;9;2016;23;0;1885;0
7;11;9;2016;0;0;1427;0
7;11;9;2016;1;0;1628;0
7;11;9;2016;2;113;629;0
7;11;9;2016;3;440;0;0
7;11;9;2016;4;440;0;0
7;11;9;2016;5;567;0;0
7;11;9;2016;6;395;0;0
7;11;9;2016;7;0;203;0
7;11;9;2016;8;0;2043;0
7;11;9;2016;9;0;1758;0
7;11;9;2016;10;0;2576;0
7;11;9;2016;11;0;3526,8;0
7;11;9;2016;12;0;3526,7;0
7;11;9;2016;13;0;3526,8;0
7;11;9;2016;14;0;3526,7;0
7;11;9;2016;15;0;3517;0
7;11;9;2016;16;0;3515,4;0
7;11;9;2016;17;0;3515,4;0
7;11;9;2016;18;0;3515,4;0
7;11;9;2016;19;0;3515,4;0
7;11;9;2016;20;0;3515,4;0
7;11;9;2016;21;0;3515;0
7;11;9;2016;22;0;3514;0
7;11;9;2016;23;0;1938;0
1;12;9;2016;0;0;1757;0
1;12;9;2016;1;683;124;0
1;12;9;2016;2;855;0;0
1;12;9;2016;3;439;0;0
1;12;9;2016;4;440;0;0
1;12;9;2016;5;439;0;0
1;12;9;2016;6;447;0;0
1;12;9;2016;7;3;245;0
1;12;9;2016;8;0;2064;0
1;12;9;2016;9;0;1757;0
1;12;9;2016;10;0;1944;0
1;12;9;2016;11;0;3143;0
1;12;9;2016;12;0;3468;0
1;12;9;2016;13;0;3485;0
1;12;9;2016;14;0;3477;0
1;12;9;2016;15;0;3500;0
1;12;9;2016;16;0;3516;0
1;12;9;2016;17;0;3515;0
1;12;9;2016;18;0;3516;0
1;12;9;2016;19;0;3516;0
1;12;9;2016;20;0;3516;0
1;12;9;2016;21;0;2143;0
1;12;9;2016;22;0;1757;0
1;12;9;2016;23;0;1352;0
2;13;9;2016;0;0;1347;0
2;13;9;2016;1;717;0;0
2;13;9;2016;2;676;0;0
2;13;9;2016;3;440;0;0
2;13;9;2016;4;439;0;0
2;13;9;2016;5;440;0;0
2;13;9;2016;6;395;0;0
2;13;9;2016;7;0;536;0
2;13;9;2016;8;0;1974;0
2;13;9;2016;9;0;1717;0
2;13;9;2016;10;0;1757;0
2;13;9;2016;11;0;2492;0
2;13;9;2016;12;0;3350;0
2;13;9;2016;13;0;3196;0
2;13;9;2016;14;0;3499;0
2;13;9;2016;15;0;3445;0
2;13;9;2016;16;0;3377;0
2;13;9;2016;17;0;2697;0
2;13;9;2016;18;0;3382;0
2;13;9;2016;19;0;3515;0
2;13;9;2016;20;0;3511;0
2;13;9;2016;21;0;1856;0
2;13;9;2016;22;0;1758;0
2;13;9;2016;23;0;1051;0
3;14;9;2016;0;0;8;0
